id,date,store_nbr,item_nbr,perishable,unit_sales,,
551813,1,38,105857,0,2,,
551814,1,38,108701,1,3,,
552727,1,39,103501,0,15,,
552728,1,39,103520,0,4,,
552729,1,39,103665,0,5,,
552730,1,39,105576,0,4,,
552731,1,39,105693,0,2,,
552732,1,39,105857,0,7,,
552733,1,39,108079,0,1,,
552734,1,39,108696,1,2,,
552735,1,39,108698,1,4,,
552736,1,39,108701,1,4,,
553567,1,39,1083518,0,2,,
553605,1,40,103501,0,11,,
553606,1,40,103520,0,1,,
553607,1,40,105576,0,11,,
553608,1,40,105693,0,7,,
553609,1,40,106716,0,6,,
553610,1,40,108696,1,2,,
553611,1,40,108701,1,2,,
554251,1,40,1083518,0,2,,
554275,1,41,103665,0,6,,
554276,1,41,105574,0,6,,
554277,1,41,105575,0,4,,
554278,1,41,105577,0,4,,
554279,1,41,105693,0,3,,
554280,1,41,105857,0,2,,
554281,1,41,106716,0,1,,
554282,1,41,108701,1,1,,
555079,1,43,103501,0,2,,
555080,1,43,105576,0,4,,
555081,1,43,105857,0,1,,
555082,1,43,106716,0,4,,
555083,1,43,108696,1,2,,
555084,1,43,108701,1,1,,
555684,1,43,1083518,0,1,,
555711,1,44,103520,0,10,,
555712,1,44,103665,0,6,,
555713,1,44,105574,0,17,,
555714,1,44,105575,0,12,,
555715,1,44,105577,0,4,,
555716,1,44,105693,0,2,,
555717,1,44,105737,0,4,,
555718,1,44,105857,0,35,,
555719,1,44,106716,0,6,,
555720,1,44,108696,1,5,,
555721,1,44,108698,1,5,,
556888,1,45,103520,0,1,,
556889,1,45,103665,0,7,,
556890,1,45,105574,0,18,,
556891,1,45,105575,0,21,,
556892,1,45,105577,0,7,,
556893,1,45,105737,0,8,,
556894,1,45,105857,0,16,,
556895,1,45,108079,0,1,,
556896,1,45,108696,1,9,,
556897,1,45,108698,1,6,,
556898,1,45,108701,1,10,,
558057,1,46,103520,0,1,,
558058,1,46,103665,0,2,,
558059,1,46,105574,0,4,,
558060,1,46,105575,0,26,,
558061,1,46,105577,0,5,,
558062,1,46,105693,0,3,,
558063,1,46,105737,0,12,,
558064,1,46,105857,0,6,,
558065,1,46,106716,0,16,,
558066,1,46,108079,0,3,,
558067,1,46,108696,1,13,,
558068,1,46,108698,1,4,,
558069,1,46,108701,1,18,,
559186,1,47,103520,0,4,,
559187,1,47,105574,0,20,,
559188,1,47,105575,0,26,,
559189,1,47,105577,0,6,,
559190,1,47,105693,0,2,,
559191,1,47,105737,0,10,,
559192,1,47,105857,0,17,,
559193,1,47,106716,0,18,,
559194,1,47,108079,0,3,,
559195,1,47,108696,1,24,,
559196,1,47,108698,1,7,,
559197,1,47,108701,1,6,,
560374,1,48,103520,0,3,,
560375,1,48,103665,0,5,,
560376,1,48,105574,0,10,,
560377,1,48,105575,0,24,,
560378,1,48,105577,0,6,,
560379,1,48,105693,0,4,,
560380,1,48,105737,0,1,,
560381,1,48,105857,0,3,,
560382,1,48,106716,0,11,,
560383,1,48,108079,0,1,,
560384,1,48,108696,1,2,,
560385,1,48,108698,1,1,,
560386,1,48,108701,1,25,,
561451,1,49,103665,0,5,,
561452,1,49,105574,0,17,,
561453,1,49,105575,0,4,,
561454,1,49,105693,0,1,,
561455,1,49,105737,0,3,,
561456,1,49,105857,0,2,,
561457,1,49,106716,0,3,,
561458,1,49,108698,1,2,,
561459,1,49,108701,1,4,,
562520,1,50,103520,0,3,,
562521,1,50,103665,0,2,,
562522,1,50,105574,0,9,,
562523,1,50,105575,0,23,,
562524,1,50,105577,0,1,,
562525,1,50,105693,0,2,,
562526,1,50,105737,0,3,,
562527,1,50,105857,0,7,,
562528,1,50,106716,0,6,,
562529,1,50,108696,1,1,,
562530,1,50,108698,1,6,,
563581,1,51,103520,0,2,,
563582,1,51,103665,0,6,,
563583,1,51,105574,0,13,,
563584,1,51,105575,0,3,,
563585,1,51,105577,0,2,,
563586,1,51,105693,0,5,,
563587,1,51,105737,0,32,,
563588,1,51,105857,0,1,,
563589,1,51,106716,0,3,,
563590,1,51,108696,1,2,,
563591,1,51,108698,1,2,,
564621,1,54,103501,0,11,,
564622,1,54,103520,0,2,,
564623,1,54,105576,0,28,,
564624,1,54,105693,0,7,,
564625,1,54,105857,0,1,,
564626,1,54,106716,0,4,,
564627,1,54,108696,1,1,,
564628,1,54,108701,1,2,,
565197,1,1,103520,0,3,,
565198,1,1,103665,0,1,,
565199,1,1,105574,0,9,,
565200,1,1,105575,0,10,,
565201,1,1,105577,0,2,,
565202,1,1,105737,0,2,,
565203,1,1,105857,0,9,,
565204,1,1,106716,0,3,,
565205,1,1,108696,1,2,,
565206,1,1,108698,1,2,,
565207,1,1,108701,1,1,,
566230,1,2,103520,0,1,,
566231,1,2,103665,0,2,,
566232,1,2,105574,0,4,,
566233,1,2,105575,0,5,,
566234,1,2,105577,0,5,,
566235,1,2,105693,0,2,,
566236,1,2,105737,0,5,,
566237,1,2,105857,0,11,,
566238,1,2,106716,0,6,,
566239,1,2,108696,1,3,,
566240,1,2,108698,1,10,,
566241,1,2,108701,1,2,,
567279,1,3,103520,0,5,,
567280,1,3,103665,0,4,,
567281,1,3,105574,0,32,,
567282,1,3,105575,0,11,,
567283,1,3,105577,0,1,,
567284,1,3,105693,0,3,,
567285,1,3,105737,0,3,,
567286,1,3,105857,0,26,,
567287,1,3,106716,0,6,,
567288,1,3,108696,1,8,,
567289,1,3,108698,1,8,,
568477,1,4,103520,0,4,,
568478,1,4,103665,0,1,,
568479,1,4,105574,0,5,,
568480,1,4,105575,0,14,,
568481,1,4,105577,0,4,,
568482,1,4,105693,0,1,,
568483,1,4,105737,0,2,,
568484,1,4,105857,0,4,,
568485,1,4,106716,0,7,,
568486,1,4,108698,1,3,,
569507,1,5,103665,0,5,,
569508,1,5,105574,0,16,,
569509,1,5,105575,0,9,,
569510,1,5,105577,0,15,,
569511,1,5,105693,0,6,,
569512,1,5,105737,0,15,,
569513,1,5,105857,0,2,,
569514,1,5,106716,0,1,,
569515,1,5,108079,0,2,,
569516,1,5,108696,1,3,,
569517,1,5,108701,1,1,,
570538,1,6,103665,0,4,,
570539,1,6,105575,0,18,,
570540,1,6,105693,0,2,,
570541,1,6,105737,0,6,,
570542,1,6,105857,0,6,,
570543,1,6,106716,0,4,,
570544,1,6,108079,0,1,,
570545,1,6,108696,1,8,,
571648,1,7,103665,0,4,,
571649,1,7,105574,0,10,,
571650,1,7,105575,0,18,,
571651,1,7,105693,0,3,,
571652,1,7,105737,0,2,,
571653,1,7,105857,0,13,,
571654,1,7,106716,0,4,,
571655,1,7,108079,0,1,,
571656,1,7,108696,1,4,,
571657,1,7,108701,1,2,,
572687,1,8,103520,0,4,,
572688,1,8,103665,0,4,,
572689,1,8,105574,0,9,,
572690,1,8,105575,0,10,,
572691,1,8,105577,0,4,,
572692,1,8,105737,0,12,,
572693,1,8,105857,0,13,,
572694,1,8,106716,0,4,,
572695,1,8,108079,0,1,,
572696,1,8,108696,1,4,,
572697,1,8,108698,1,3,,
573859,1,9,103501,0,13,,
573860,1,9,103520,0,3,,
573861,1,9,103665,0,5,,
573862,1,9,105576,0,10,,
573863,1,9,105857,0,6,,
573864,1,9,106716,0,15,,
573865,1,9,108079,0,2,,
573866,1,9,108696,1,6,,
573867,1,9,108698,1,1,,
573868,1,9,108701,1,8,,
574779,1,9,1083518,0,1,,
574816,1,10,103501,0,8,,
574817,1,10,105576,0,8,,
574818,1,10,106716,0,14,,
574819,1,10,108079,0,1,,
574820,1,10,108696,1,3,,
574821,1,10,108701,1,4,,
575366,1,10,1083518,0,1,,
575393,1,11,103501,0,4,,
575394,1,11,103520,0,2,,
575395,1,11,103665,0,1,,
575396,1,11,105576,0,11,,
575397,1,11,105693,0,1,,
575398,1,11,105857,0,1,,
575399,1,11,106716,0,16,,
575400,1,11,108079,0,1,,
575401,1,11,108696,1,1,,
575402,1,11,108701,1,6,,
576219,1,11,1083518,0,1,,
576250,1,12,103501,0,1,,
576251,1,12,105576,0,6,,
576252,1,12,105857,0,1,,
576253,1,12,106716,0,8,,
576254,1,12,108696,1,4,,
576255,1,12,108701,1,2,,
576898,1,13,103501,0,4,,
576899,1,13,103520,0,2,,
576900,1,13,105576,0,9,,
576901,1,13,106716,0,6,,
576902,1,13,108696,1,3,,
576903,1,13,108701,1,3,,
577484,1,14,103501,0,5,,
577485,1,14,103520,0,2,,
577486,1,14,105576,0,4,,
577487,1,14,105857,0,5,,
577488,1,14,106716,0,13,,
577489,1,14,108696,1,6,,
578113,1,15,103501,0,6,,
578114,1,15,103520,0,1,,
578115,1,15,105576,0,7,,
578116,1,15,105857,0,2,,
578117,1,15,106716,0,4,,
578118,1,15,108696,1,4,,
578119,1,15,108701,1,3,,
578761,1,15,1083518,0,2,,
578788,1,16,103501,0,4,,
578789,1,16,105576,0,5,,
578790,1,16,105693,0,6,,
578791,1,16,105857,0,6,,
578792,1,16,106716,0,5,,
578793,1,16,108696,1,3,,
578794,1,16,108701,1,3,,
579422,1,16,1083518,0,1,,
579449,1,17,103501,0,8,,
579450,1,17,105576,0,6,,
579451,1,17,105857,0,5,,
579452,1,17,106716,0,11,,
579453,1,17,108079,0,1,,
579454,1,17,108701,1,4,,
580135,1,17,1083518,0,2,,
580163,1,18,103501,0,1,,
580164,1,18,103665,0,1,,
580165,1,18,105576,0,6,,
580166,1,18,105857,0,9,,
580167,1,18,108698,1,2,,
580168,1,18,108701,1,4,,
580995,1,19,103501,0,7,,
580996,1,19,103520,0,1,,
580997,1,19,105576,0,3,,
580998,1,19,106716,0,3,,
580999,1,19,108696,1,2,,
581000,1,19,108701,1,3,,
581569,1,23,105574,0,4,,
581570,1,23,105575,0,7,,
581571,1,23,105577,0,3,,
581572,1,23,105737,0,1,,
581573,1,23,105857,0,1,,
581574,1,23,106716,0,4,,
581575,1,23,108698,1,4,,
582437,1,24,103520,0,9,,
582438,1,24,103665,0,8,,
582439,1,24,105574,0,19,,
582440,1,24,105575,0,10,,
582441,1,24,105577,0,5,,
582442,1,24,105693,0,8,,
582443,1,24,105737,0,24,,
582444,1,24,105857,0,6,,
582445,1,24,106716,0,9,,
582446,1,24,108696,1,2,,
583487,1,25,103665,0,6,,
583488,1,25,105574,0,8,,
583489,1,25,105575,0,3,,
583490,1,25,105577,0,1,,
583491,1,25,105737,0,10,,
583492,1,25,105857,0,5,,
584265,1,26,105574,0,6,,
584266,1,26,105575,0,8,,
584267,1,26,105577,0,2,,
584268,1,26,105693,0,1,,
584269,1,26,105737,0,2,,
584270,1,26,105857,0,1,,
584271,1,26,106716,0,3,,
584272,1,26,108701,1,2,,
584984,1,27,103520,0,1,,
584985,1,27,103665,0,2,,
584986,1,27,105575,0,3,,
584987,1,27,105577,0,2,,
584988,1,27,105693,0,7,,
584989,1,27,105737,0,11,,
584990,1,27,105857,0,2,,
584991,1,27,106716,0,2,,
585915,1,28,103501,0,5,,
585916,1,28,103520,0,1,,
585917,1,28,103665,0,3,,
585918,1,28,105576,0,7,,
585919,1,28,105693,0,5,,
585920,1,28,105857,0,2,,
585921,1,28,106716,0,1,,
585922,1,28,108698,1,2,,
586674,1,28,1083518,0,5,,
586710,1,30,103501,0,3,,
586711,1,30,105576,0,1,,
586712,1,30,105693,0,2,,
586713,1,30,105857,0,1,,
586714,1,30,106716,0,3,,
587285,1,31,103501,0,2,,
587286,1,31,103665,0,1,,
587287,1,31,105576,0,4,,
587288,1,31,105693,0,2,,
587289,1,31,106716,0,4,,
588011,1,32,103501,0,4,,
588012,1,32,105857,0,1,,
588013,1,32,106716,0,2,,
588501,1,33,103501,0,4,,
588502,1,33,105576,0,7,,
588503,1,33,105693,0,1,,
588504,1,33,105857,0,6,,
588505,1,33,106716,0,5,,
588506,1,33,108701,1,1,,
589216,1,34,103501,0,3,,
589217,1,34,103665,0,2,,
589218,1,34,105576,0,3,,
589219,1,34,105693,0,7,,
589220,1,34,105857,0,3,,
589221,1,34,106716,0,6,,
589222,1,34,108079,0,1,,
589223,1,34,108696,1,2,,
590028,1,35,105576,0,2,,
590029,1,35,106716,0,4,,
590519,1,37,103520,0,4,,
590520,1,37,103665,0,7,,
590521,1,37,105574,0,16,,
590522,1,37,105575,0,35,,
590523,1,37,105577,0,13,,
590524,1,37,105737,0,13,,
590525,1,37,105857,0,10,,
590526,1,37,106716,0,1,,
590527,1,37,108698,1,3,,
591574,1,38,103520,0,1,,
591575,1,38,105574,0,2,,
591576,1,38,105575,0,15,,
591577,1,38,105577,0,9,,
591578,1,38,105737,0,2,,
591579,1,38,105857,0,14,,
591580,1,38,108701,1,4,,
592533,1,39,103501,0,7,,
592534,1,39,103665,0,2,,
592535,1,39,105576,0,1,,
592536,1,39,105693,0,2,,
592537,1,39,105857,0,1,,
592538,1,39,106716,0,1,,
592539,1,39,108079,0,1,,
592540,1,39,108698,1,3,,
592541,1,39,108701,1,3,,
593371,1,40,103501,0,7,,
593372,1,40,105576,0,18,,
593373,1,40,105693,0,2,,
593374,1,40,105857,0,7,,
593375,1,40,106716,0,3,,
593376,1,40,108696,1,2,,
593377,1,40,108701,1,1,,
594044,1,41,103665,0,9,,
594045,1,41,105574,0,7,,
594046,1,41,105575,0,4,,
594047,1,41,105577,0,13,,
594048,1,41,105693,0,2,,
594049,1,41,105857,0,1,,
594050,1,41,106716,0,3,,
594871,1,43,103501,0,2,,
594872,1,43,105576,0,2,,
594873,1,43,105693,0,4,,
594874,1,43,105857,0,1,,
594875,1,43,106716,0,3,,
594876,1,43,108696,1,3,,
594877,1,43,108701,1,2,,
595458,1,44,103665,0,7,,
595459,1,44,105574,0,34,,
595460,1,44,105575,0,29,,
595461,1,44,105577,0,10,,
595462,1,44,105693,0,1,,
595463,1,44,105737,0,4,,
595464,1,44,105857,0,37,,
595465,1,44,106716,0,14,,
595466,1,44,108696,1,3,,
595467,1,44,108698,1,8,,
596707,1,45,103520,0,3,,
596708,1,45,103665,0,6,,
596709,1,45,105574,0,29,,
596710,1,45,105575,0,35,,
596711,1,45,105577,0,5,,
596712,1,45,105693,0,1,,
596713,1,45,105737,0,9,,
596714,1,45,105857,0,32,,
596715,1,45,108696,1,6,,
596716,1,45,108698,1,7,,
596717,1,45,108701,1,10,,
597923,1,46,103520,0,1,,
597924,1,46,103665,0,7,,
597925,1,46,105574,0,4,,
597926,1,46,105575,0,31,,
597927,1,46,105577,0,4,,
597928,1,46,105693,0,1,,
597929,1,46,105737,0,3,,
597930,1,46,105857,0,21,,
597931,1,46,106716,0,7,,
597932,1,46,108079,0,2,,
597933,1,46,108696,1,19,,
597934,1,46,108698,1,5,,
597935,1,46,108701,1,16,,
599081,1,47,103520,0,9,,
599082,1,47,103665,0,6,,
599083,1,47,105574,0,24,,
599084,1,47,105575,0,37,,
599085,1,47,105577,0,7,,
599086,1,47,105693,0,7,,
599087,1,47,105737,0,4,,
599088,1,47,105857,0,29,,
599089,1,47,106716,0,16,,
599090,1,47,108079,0,2,,
599091,1,47,108696,1,13,,
599092,1,47,108698,1,4,,
599093,1,47,108701,1,7,,
600317,1,48,103520,0,1,,
600318,1,48,103665,0,1,,
600319,1,48,105574,0,10,,
600320,1,48,105575,0,16,,
600321,1,48,105577,0,14,,
600322,1,48,105693,0,9,,
600323,1,48,105737,0,3,,
600324,1,48,106716,0,10,,
600325,1,48,108696,1,3,,
600326,1,48,108698,1,1,,
600327,1,48,108701,1,21,,
601410,1,49,103520,0,2,,
601411,1,49,103665,0,1,,
601412,1,49,105574,0,21,,
601413,1,49,105575,0,23,,
601414,1,49,105737,0,16,,
601415,1,49,105857,0,8,,
601416,1,49,106716,0,8,,
601417,1,49,108696,1,1,,
601418,1,49,108698,1,3,,
601419,1,49,108701,1,3,,
602536,1,50,103520,0,1,,
602537,1,50,103665,0,6,,
602538,1,50,105574,0,8,,
602539,1,50,105575,0,24,,
602540,1,50,105577,0,5,,
602541,1,50,105737,0,3,,
602542,1,50,105857,0,5,,
602543,1,50,106716,0,5,,
602544,1,50,108698,1,8,,
603639,1,51,103520,0,8,,
603640,1,51,103665,0,4,,
603641,1,51,105574,0,20,,
603642,1,51,105575,0,18,,
603643,1,51,105577,0,4,,
603644,1,51,105693,0,3,,
603645,1,51,105737,0,43,,
603646,1,51,105857,0,3,,
603647,1,51,106716,0,6,,
603648,1,51,108696,1,3,,
603649,1,51,108698,1,3,,
604763,1,54,103501,0,4,,
604764,1,54,105576,0,14,,
604765,1,54,105693,0,3,,
604766,1,54,106716,0,3,,
605282,1,1,103520,0,3,,
605283,1,1,103665,0,8,,
605284,1,1,105574,0,6,,
605285,1,1,105575,0,6,,
605286,1,1,105577,0,1,,
605287,1,1,105857,0,9,,
605288,1,1,108079,0,3,,
605289,1,1,108698,1,3,,
605290,1,1,108701,1,1,,
606225,1,2,103665,0,4,,
606226,1,2,105574,0,4,,
606227,1,2,105575,0,12,,
606228,1,2,105577,0,2,,
606229,1,2,105693,0,1,,
606230,1,2,105737,0,2,,
606231,1,2,105857,0,16,,
606232,1,2,106716,0,5,,
606233,1,2,108696,1,4,,
606234,1,2,108698,1,4,,
606235,1,2,108701,1,3,,
607250,1,3,103520,0,3,,
607251,1,3,103665,0,4,,
607252,1,3,105574,0,29,,
607253,1,3,105575,0,17,,
607254,1,3,105693,0,3,,
607255,1,3,105737,0,6,,
607256,1,3,105857,0,21,,
607257,1,3,106716,0,5,,
607258,1,3,108079,0,1,,
607259,1,3,108696,1,3,,
607260,1,3,108698,1,4,,
608439,1,4,103520,0,3,,
608440,1,4,105574,0,13,,
608441,1,4,105575,0,12,,
608442,1,4,105577,0,1,,
608443,1,4,105693,0,1,,
608444,1,4,105737,0,4,,
608445,1,4,105857,0,3,,
608446,1,4,106716,0,1,,
608447,1,4,108696,1,2,,
608448,1,4,108698,1,1,,
609372,1,5,103520,0,2,,
609373,1,5,103665,0,6,,
609374,1,5,105574,0,9,,
609375,1,5,105575,0,21,,
609376,1,5,105577,0,6,,
609377,1,5,105693,0,5,,
609378,1,5,105857,0,2,,
609379,1,5,106716,0,6,,
609380,1,5,108079,0,1,,
609381,1,5,108696,1,3,,
609382,1,5,108698,1,1,,
609383,1,5,108701,1,1,,
610357,1,6,103665,0,7,,
610358,1,6,105575,0,18,,
610359,1,6,105577,0,6,,
610360,1,6,105693,0,2,,
610361,1,6,105737,0,1,,
610362,1,6,105857,0,12,,
610363,1,6,106716,0,8,,
610364,1,6,108079,0,1,,
610365,1,6,108696,1,1,,
611418,1,7,103665,0,4,,
611419,1,7,105574,0,13,,
611420,1,7,105575,0,17,,
611421,1,7,105577,0,5,,
611422,1,7,105693,0,2,,
611423,1,7,105737,0,6,,
611424,1,7,105857,0,6,,
611425,1,7,106716,0,2,,
611426,1,7,108079,0,2,,
611427,1,7,108696,1,5,,
611428,1,7,108701,1,1,,
612414,1,8,103520,0,2,,
612415,1,8,103665,0,3,,
612416,1,8,105574,0,4,,
612417,1,8,105575,0,2,,
612418,1,8,105577,0,2,,
612419,1,8,105693,0,1,,
612420,1,8,105737,0,1,,
612421,1,8,105857,0,14,,
612422,1,8,106716,0,4,,
612423,1,8,108079,0,1,,
612424,1,8,108696,1,3,,
612425,1,8,108698,1,5,,
613563,1,9,103501,0,3,,
613564,1,9,103520,0,1,,
613565,1,9,103665,0,3,,
613566,1,9,105576,0,9,,
613567,1,9,105693,0,1,,
613568,1,9,105857,0,4,,
613569,1,9,106716,0,11,,
613570,1,9,108696,1,9,,
613571,1,9,108698,1,1,,
613572,1,9,108701,1,11,,
614461,1,9,1083518,0,2,,
614500,1,10,103501,0,5,,
614501,1,10,105576,0,2,,
614502,1,10,106716,0,9,,
614503,1,10,108079,0,2,,
614504,1,10,108696,1,3,,
614505,1,10,108701,1,1,,
615053,1,10,1083518,0,2,,
615079,1,11,103501,0,6,,
615080,1,11,105576,0,13,,
615081,1,11,105857,0,2,,
615082,1,11,106716,0,13,,
615083,1,11,108079,0,2,,
615084,1,11,108696,1,2,,
615085,1,11,108698,1,2,,
615086,1,11,108701,1,9,,
615912,1,11,1083518,0,3,,
615948,1,12,103501,0,2,,
615949,1,12,105576,0,10,,
615950,1,12,106716,0,10,,
615951,1,12,108079,0,1,,
615952,1,12,108696,1,7,,
615953,1,12,108701,1,2,,
616604,1,13,103501,0,3,,
616605,1,13,103520,0,1,,
616606,1,13,105576,0,7,,
616607,1,13,106716,0,24,,
616608,1,13,108696,1,5,,
616609,1,13,108701,1,1,,
617181,1,14,103501,0,3,,
617182,1,14,103520,0,1,,
617183,1,14,105576,0,8,,
617184,1,14,106716,0,19,,
617185,1,14,108079,0,2,,
617186,1,14,108696,1,3,,
617187,1,14,108701,1,5,,
617833,1,15,103501,0,2,,
617834,1,15,105576,0,4,,
617835,1,15,105857,0,1,,
617836,1,15,106716,0,4,,
617837,1,15,108079,0,1,,
617838,1,15,108696,1,4,,
617839,1,15,108701,1,3,,
618471,1,15,1083518,0,3,,
618496,1,16,103501,0,7,,
618497,1,16,103520,0,1,,
618498,1,16,105576,0,3,,
618499,1,16,105693,0,6,,
618500,1,16,105857,0,3,,
618501,1,16,106716,0,6,,
618502,1,16,108696,1,3,,
618503,1,16,108701,1,4,,
619146,1,16,1083518,0,1,,
619173,1,17,103501,0,3,,
619174,1,17,105576,0,12,,
619175,1,17,105857,0,5,,
619176,1,17,106716,0,4,,
619177,1,17,108079,0,1,,
619178,1,17,108696,1,1,,
619179,1,17,108701,1,2,,
619878,1,18,103501,0,2,,
619879,1,18,103665,0,4,,
619880,1,18,105576,0,5,,
619881,1,18,105857,0,16,,
619882,1,18,106716,0,2,,
619883,1,18,108698,1,3,,
620655,1,18,1083518,0,2,,
620685,1,19,105576,0,1,,
620686,1,19,105857,0,1,,
620687,1,19,106716,0,2,,
620688,1,19,108696,1,2,,
620689,1,19,108701,1,1,,
621243,1,19,1083518,0,1,,
621268,1,23,103520,0,2,,
621269,1,23,103665,0,4,,
621270,1,23,105574,0,2,,
621271,1,23,105575,0,12,,
621272,1,23,105577,0,1,,
621273,1,23,105737,0,2,,
621274,1,23,105857,0,2,,
621275,1,23,106716,0,2,,
622072,1,24,103520,0,6,,
622073,1,24,103665,0,7,,
622074,1,24,105574,0,7,,
622075,1,24,105575,0,15,,
622076,1,24,105577,0,3,,
622077,1,24,105693,0,4,,
622078,1,24,105737,0,20,,
622079,1,24,105857,0,4,,
622080,1,24,106716,0,6,,
622081,1,24,108696,1,3,,
622082,1,24,108698,1,4,,
623137,1,25,105574,0,4,,
623138,1,25,105575,0,2,,
623139,1,25,105737,0,1,,
623140,1,25,106716,0,2,,
623141,1,25,108701,1,1,,
623825,1,26,105574,0,9,,
623826,1,26,105575,0,14,,
623827,1,26,105577,0,1,,
623828,1,26,105693,0,2,,
623829,1,26,105737,0,8,,
623830,1,26,106716,0,3,,
623831,1,26,108079,0,1,,
624589,1,27,103665,0,1,,
624590,1,27,105574,0,1,,
624591,1,27,105575,0,1,,
624592,1,27,105693,0,2,,
624593,1,27,105737,0,14,,
624594,1,27,105857,0,5,,
624595,1,27,106716,0,7,,
625465,1,28,103501,0,3,,
625466,1,28,105576,0,7,,
625467,1,28,105693,0,1,,
625468,1,28,105857,0,2,,
625469,1,28,108079,0,1,,
626233,1,28,1083518,0,1,,
626270,1,30,103501,0,5,,
626271,1,30,103520,0,1,,
626272,1,30,105576,0,2,,
626273,1,30,105693,0,1,,
626274,1,30,105857,0,2,,
626275,1,30,106716,0,2,,
626276,1,30,108696,1,1,,
626277,1,30,108701,1,1,,
626850,1,31,103501,0,1,,
626851,1,31,105576,0,3,,
626852,1,31,105693,0,4,,
626853,1,31,106716,0,5,,
626854,1,31,108079,0,2,,
627571,1,31,1083518,0,1,,
627604,1,32,103501,0,1,,
627605,1,32,103520,0,1,,
627606,1,32,105576,0,4,,
627607,1,32,105693,0,2,,
627608,1,32,106716,0,2,,
628118,1,33,103501,0,6,,
628119,1,33,105576,0,6,,
628120,1,33,105693,0,1,,
628121,1,33,105857,0,4,,
628122,1,33,106716,0,6,,
628123,1,33,108696,1,1,,
628124,1,33,108701,1,1,,
628773,1,33,1083518,0,1,,
628804,1,34,103501,0,4,,
628805,1,34,103520,0,1,,
628806,1,34,103665,0,5,,
628807,1,34,105576,0,19,,
628808,1,34,105693,0,7,,
628809,1,34,105857,0,1,,
628810,1,34,106716,0,11,,
628811,1,34,108696,1,5,,
628812,1,34,108701,1,1,,
629644,1,35,103501,0,3,,
629645,1,35,105693,0,1,,
629646,1,35,106716,0,2,,
630100,1,37,103520,0,7,,
630101,1,37,105574,0,11,,
630102,1,37,105575,0,11,,
630103,1,37,105577,0,5,,
630104,1,37,105693,0,2,,
630105,1,37,105857,0,12,,
630106,1,37,106716,0,1,,
630107,1,37,108698,1,4,,
631072,1,38,103520,0,3,,
631073,1,38,105574,0,5,,
631074,1,38,105575,0,8,,
631075,1,38,105577,0,13,,
631076,1,38,105693,0,2,,
631077,1,38,105737,0,6,,
631078,1,38,105857,0,13,,
631079,1,38,108701,1,5,,
632006,1,39,103501,0,1,,
632007,1,39,103520,0,1,,
632008,1,39,103665,0,4,,
632009,1,39,105693,0,1,,
632010,1,39,105857,0,8,,
632011,1,39,106716,0,3,,
632012,1,39,108696,1,3,,
632013,1,39,108698,1,3,,
632829,1,39,1083518,0,1,,
632867,1,40,103501,0,1,,
632868,1,40,103520,0,1,,
632869,1,40,105576,0,5,,
632870,1,40,105857,0,4,,
632871,1,40,106716,0,4,,
632872,1,40,108696,1,1,,
632873,1,40,108701,1,2,,
633513,1,41,103665,0,1,,
633514,1,41,105574,0,1,,
633515,1,41,105575,0,4,,
633516,1,41,105577,0,10,,
633517,1,41,105693,0,1,,
633518,1,41,106716,0,1,,
634341,1,43,103501,0,3,,
634342,1,43,105576,0,1,,
634343,1,43,105693,0,2,,
634344,1,43,105857,0,2,,
634345,1,43,106716,0,3,,
634346,1,43,108079,0,2,,
634347,1,43,108696,1,2,,
634930,1,44,103520,0,3,,
634931,1,44,103665,0,5,,
634932,1,44,105574,0,19,,
634933,1,44,105575,0,21,,
634934,1,44,105577,0,3,,
634935,1,44,105693,0,3,,
634936,1,44,105737,0,11,,
634937,1,44,105857,0,18,,
634938,1,44,106716,0,5,,
634939,1,44,108079,0,1,,
634940,1,44,108696,1,3,,
634941,1,44,108698,1,6,,
636154,1,45,103520,0,2,,
636155,1,45,103665,0,11,,
636156,1,45,105574,0,8,,
636157,1,45,105575,0,26,,
636158,1,45,105577,0,3,,
636159,1,45,105693,0,1,,
636160,1,45,105737,0,6,,
636161,1,45,105857,0,19,,
636162,1,45,108696,1,7,,
636163,1,45,108698,1,8,,
636164,1,45,108701,1,9,,
637353,1,46,103520,0,5,,
637354,1,46,103665,0,5,,
637355,1,46,105574,0,5,,
637356,1,46,105575,0,17,,
637357,1,46,105577,0,4,,
637358,1,46,105693,0,3,,
637359,1,46,105737,0,6,,
637360,1,46,105857,0,10,,
637361,1,46,106716,0,8,,
637362,1,46,108696,1,13,,
637363,1,46,108698,1,3,,
637364,1,46,108701,1,9,,
638480,1,47,103520,0,6,,
638481,1,47,103665,0,5,,
638482,1,47,105574,0,7,,
638483,1,47,105575,0,24,,
638484,1,47,105577,0,3,,
638485,1,47,105693,0,4,,
638486,1,47,105737,0,3,,
638487,1,47,105857,0,18,,
638488,1,47,106716,0,12,,
638489,1,47,108079,0,1,,
638490,1,47,108696,1,3,,
638491,1,47,108698,1,3,,
638492,1,47,108701,1,2,,
639684,1,48,103520,0,4,,
639685,1,48,103665,0,11,,
639686,1,48,105574,0,9,,
639687,1,48,105575,0,21,,
639688,1,48,105577,0,7,,
639689,1,48,105693,0,2,,
639690,1,48,105857,0,4,,
639691,1,48,106716,0,6,,
639692,1,48,108696,1,19,,
639693,1,48,108701,1,14,,
640754,1,49,103520,0,1,,
