id,date,store_nbr,item_nbr,onpromotion,city,state,type_store,cluster,family,class,perishable,type_holiday,locale,locale_name,description,transferred,unit_sales
71118405,2016-02-20 00:00:00,27,1463992,0.0,Daule,Guayas,D,1,BEVERAGES,1144,0,Regular,n,n,n,n,8.0
71121251,2016-02-20 00:00:00,29,819932,0.0,Guayaquil,Guayas,E,10,BEVERAGES,1122,0,Regular,n,n,n,n,6.0
71122565,2016-02-20 00:00:00,30,314384,0.0,Guayaquil,Guayas,C,3,GROCERY I,1004,0,Regular,n,n,n,n,15.0
71127115,2016-02-20 00:00:00,33,1047679,0.0,Quevedo,Los Rios,C,3,BEVERAGES,1120,0,Regular,n,n,n,n,6.0
71128419,2016-02-20 00:00:00,34,807493,0.0,Guayaquil,Guayas,B,6,BEVERAGES,1124,0,Regular,n,n,n,n,7.0
71129298,2016-02-20 00:00:00,34,1473474,0.0,Guayaquil,Guayas,B,6,PRODUCE,2014,1,Regular,n,n,n,n,28.268
71129908,2016-02-20 00:00:00,35,807493,0.0,Playas,Guayas,C,3,BEVERAGES,1124,0,Regular,n,n,n,n,29.0
71143758,2016-02-20 00:00:00,42,1503844,0.0,Cuenca,Azuay,D,2,PRODUCE,2022,1,Regular,n,n,n,n,203.031
71153829,2016-02-20 00:00:00,47,502331,0.0,Quito,Pichincha,A,14,BREAD/BAKERY,2702,1,Regular,n,n,n,n,93.0
71156724,2016-02-20 00:00:00,48,819932,0.0,Quito,Pichincha,A,14,BEVERAGES,1122,0,Regular,n,n,n,n,55.0
71159560,2016-02-20 00:00:00,49,1047679,0.0,Quito,Pichincha,A,11,BEVERAGES,1120,0,Regular,n,n,n,n,85.0
71161415,2016-02-20 00:00:00,50,502331,0.0,Ambato,Tungurahua,A,14,BREAD/BAKERY,2702,1,Regular,n,n,n,n,62.0
71169049,2016-02-21 00:00:00,1,807493,0.0,Quito,Pichincha,D,13,BEVERAGES,1124,0,Regular,n,n,n,n,2.0
71187754,2016-02-21 00:00:00,9,1473474,0.0,Quito,Pichincha,B,6,PRODUCE,2014,1,Regular,n,n,n,n,77.553
71188560,2016-02-21 00:00:00,10,807493,0.0,Quito,Pichincha,C,15,BEVERAGES,1124,0,Regular,n,n,n,n,35.0
71191057,2016-02-21 00:00:00,11,1503844,0.0,Cayambe,Pichincha,B,6,PRODUCE,2022,1,Regular,n,n,n,n,5.908
71195594,2016-02-21 00:00:00,15,364606,0.0,Ibarra,Imbabura,C,15,GROCERY I,1014,0,Regular,n,n,n,n,27.0
71210519,2016-02-21 00:00:00,24,364606,0.0,Guayaquil,Guayas,D,1,GROCERY I,1014,0,Regular,n,n,n,n,35.0
71213535,2016-02-21 00:00:00,25,1463992,0.0,Salinas,Santa Elena,D,1,BEVERAGES,1144,0,Regular,n,n,n,n,8.0
71216671,2016-02-21 00:00:00,27,1463992,0.0,Daule,Guayas,D,1,BEVERAGES,1144,0,Regular,n,n,n,n,20.0
71219212,2016-02-21 00:00:00,29,314384,0.0,Guayaquil,Guayas,E,10,GROCERY I,1004,0,Regular,n,n,n,n,37.0
71232075,2016-02-21 00:00:00,37,1463992,0.0,Cuenca,Azuay,D,2,BEVERAGES,1144,0,Regular,n,n,n,n,17.0
71232721,2016-02-21 00:00:00,38,265559,0.0,Loja,Loja,D,4,GROCERY I,1072,0,Regular,n,n,n,n,61.0
71239773,2016-02-21 00:00:00,41,1463992,0.0,Machala,El Oro,D,4,BEVERAGES,1144,0,Regular,n,n,n,n,2.0
71248405,2016-02-21 00:00:00,45,1473474,0.0,Quito,Pichincha,A,11,PRODUCE,2014,1,Regular,n,n,n,n,540.534
71265388,2016-02-21 00:00:00,53,1473474,0.0,Manta,Manabi,D,13,PRODUCE,2014,1,Regular,n,n,n,n,87.944
71269181,2016-02-22 00:00:00,2,364606,0.0,Quito,Pichincha,D,13,GROCERY I,1014,0,Regular,n,n,n,n,45.0
71270657,2016-02-22 00:00:00,2,1503844,0.0,Quito,Pichincha,D,13,PRODUCE,2022,1,Regular,n,n,n,n,145.98
71276291,2016-02-22 00:00:00,5,1047679,0.0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1120,0,Regular,n,n,n,n,8.0
71287685,2016-02-22 00:00:00,11,807493,0.0,Cayambe,Pichincha,B,6,BEVERAGES,1124,0,Regular,n,n,n,n,167.0
71296078,2016-02-22 00:00:00,17,819932,0.0,Quito,Pichincha,C,12,BEVERAGES,1122,0,Regular,n,n,n,n,117.0
71301484,2016-02-22 00:00:00,20,1463992,0.0,Quito,Pichincha,B,6,BEVERAGES,1144,0,Regular,n,n,n,n,203.0
71303896,2016-02-22 00:00:00,22,807493,0.0,Puyo,Pastaza,C,7,BEVERAGES,1124,0,Regular,n,n,n,n,14.0
71313396,2016-02-22 00:00:00,28,314384,0.0,Guayaquil,Guayas,E,10,GROCERY I,1004,0,Regular,n,n,n,n,27.0
71314636,2016-02-22 00:00:00,28,1473474,0.0,Guayaquil,Guayas,E,10,PRODUCE,2014,1,Regular,n,n,n,n,47.466
71325943,2016-02-22 00:00:00,37,314384,0.0,Cuenca,Azuay,D,2,GROCERY I,1004,0,Regular,n,n,n,n,30.0
71326366,2016-02-22 00:00:00,37,807493,0.0,Cuenca,Azuay,D,2,BEVERAGES,1124,0,Regular,n,n,n,n,7.0
71327899,2016-02-22 00:00:00,38,265559,0.0,Loja,Loja,D,4,GROCERY I,1072,0,Regular,n,n,n,n,28.0
71332032,2016-02-22 00:00:00,40,807493,0.0,Machala,El Oro,C,3,BEVERAGES,1124,0,Regular,n,n,n,n,70.0
71333913,2016-02-22 00:00:00,41,1047679,0.0,Machala,El Oro,D,4,BEVERAGES,1120,0,Regular,n,n,n,n,18.0
71340863,2016-02-22 00:00:00,45,314384,0.0,Quito,Pichincha,A,11,GROCERY I,1004,0,Regular,n,n,n,n,129.0
71341389,2016-02-22 00:00:00,45,807493,0.0,Quito,Pichincha,A,11,BEVERAGES,1124,0,Regular,n,n,n,n,128.0
71345793,2016-02-22 00:00:00,47,364606,0.0,Quito,Pichincha,A,14,GROCERY I,1014,0,Regular,n,n,n,n,86.0
71347367,2016-02-22 00:00:00,47,1463992,0.0,Quito,Pichincha,A,14,BEVERAGES,1144,0,Regular,n,n,n,n,183.0
71351007,2016-02-22 00:00:00,49,819932,0.0,Quito,Pichincha,A,11,BEVERAGES,1122,0,Regular,n,n,n,n,54.0
71357710,2016-02-22 00:00:00,53,1047679,0.0,Manta,Manabi,D,13,BEVERAGES,1120,0,Regular,n,n,n,n,7.0
71365711,2016-02-23 00:00:00,3,1473474,0.0,Quito,Pichincha,D,8,PRODUCE,2014,1,Regular,n,n,n,n,311.441
71371037,2016-02-23 00:00:00,6,1047679,0.0,Quito,Pichincha,D,13,BEVERAGES,1120,0,Regular,n,n,n,n,22.0
71381570,2016-02-23 00:00:00,12,265559,0.0,Latacunga,Cotopaxi,C,15,GROCERY I,1072,0,Regular,n,n,n,n,35.0
71383272,2016-02-23 00:00:00,13,819932,0.0,Latacunga,Cotopaxi,C,15,BEVERAGES,1122,0,Regular,n,n,n,n,94.0
71386036,2016-02-23 00:00:00,15,1047679,0.0,Ibarra,Imbabura,C,15,BEVERAGES,1120,0,Regular,n,n,n,n,56.0
71389706,2016-02-23 00:00:00,18,265559,0.0,Quito,Pichincha,B,16,GROCERY I,1072,0,Regular,n,n,n,n,23.0
71390135,2016-02-23 00:00:00,18,807493,0.0,Quito,Pichincha,B,16,BEVERAGES,1124,0,Regular,n,n,n,n,11.0
71396029,2016-02-23 00:00:00,22,265559,0.0,Puyo,Pastaza,C,7,GROCERY I,1072,0,Regular,n,n,n,n,17.0
71399388,2016-02-23 00:00:00,24,819932,0.0,Guayaquil,Guayas,D,1,BEVERAGES,1122,0,Regular,n,n,n,n,100.0
71409106,2016-02-23 00:00:00,30,1047679,0.0,Guayaquil,Guayas,C,3,BEVERAGES,1120,0,Regular,n,n,n,n,8.0
71411796,2016-02-23 00:00:00,32,1047679,0.0,Guayaquil,Guayas,C,3,BEVERAGES,1120,0,Regular,n,n,n,n,3.0
71418522,2016-02-23 00:00:00,37,807493,0.0,Cuenca,Azuay,D,2,BEVERAGES,1124,0,Regular,n,n,n,n,10.0
71420740,2016-02-23 00:00:00,38,1047679,0.0,Loja,Loja,D,4,BEVERAGES,1120,0,Regular,n,n,n,n,4.0
71426551,2016-02-23 00:00:00,41,1473474,0.0,Machala,El Oro,D,4,PRODUCE,2014,1,Regular,n,n,n,n,34.106
71432702,2016-02-23 00:00:00,45,314384,0.0,Quito,Pichincha,A,11,GROCERY I,1004,0,Regular,n,n,n,n,83.0
71440397,2016-02-23 00:00:00,48,819932,0.0,Quito,Pichincha,A,14,BEVERAGES,1122,0,Regular,n,n,n,n,33.0
71443706,2016-02-23 00:00:00,49,1463992,0.0,Quito,Pichincha,A,11,BEVERAGES,1144,0,Regular,n,n,n,n,110.0
71450179,2016-02-23 00:00:00,54,265559,0.0,El Carmen,Manabi,C,3,GROCERY I,1072,0,Regular,n,n,n,n,7.0
71455741,2016-02-24 00:00:00,3,502331,0.0,Quito,Pichincha,D,8,BREAD/BAKERY,2702,1,Regular,n,n,n,n,58.0
71458675,2016-02-24 00:00:00,4,1047679,0.0,Quito,Pichincha,D,9,BEVERAGES,1120,0,Regular,n,n,n,n,23.0
71468538,2016-02-24 00:00:00,9,314384,0.0,Quito,Pichincha,B,6,GROCERY I,1004,0,Regular,n,n,n,n,27.0
71479062,2016-02-24 00:00:00,16,1463992,0.0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1144,0,Regular,n,n,n,n,12.0
71494615,2016-02-24 00:00:00,27,265559,0.0,Daule,Guayas,D,1,GROCERY I,1072,0,Regular,n,n,n,n,90.0
71496557,2016-02-24 00:00:00,28,364606,0.0,Guayaquil,Guayas,E,10,GROCERY I,1014,0,Regular,n,n,n,n,21.0
71496654,2016-02-24 00:00:00,28,502331,0.0,Guayaquil,Guayas,E,10,BREAD/BAKERY,2702,1,Regular,n,n,n,n,25.0
71496862,2016-02-24 00:00:00,28,807493,0.0,Guayaquil,Guayas,E,10,BEVERAGES,1124,0,Regular,n,n,n,n,12.0
71500776,2016-02-24 00:00:00,31,265559,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1072,0,Regular,n,n,n,n,38.0
71513197,2016-02-24 00:00:00,39,819932,0.0,Cuenca,Azuay,B,6,BEVERAGES,1122,0,Regular,n,n,n,n,18.0
71518574,2016-02-24 00:00:00,42,1047679,0.0,Cuenca,Azuay,D,2,BEVERAGES,1120,0,Regular,n,n,n,n,18.0
71526242,2016-02-24 00:00:00,46,314384,0.0,Quito,Pichincha,A,14,GROCERY I,1004,0,Regular,n,n,n,n,70.0
71536165,2016-02-24 00:00:00,50,807493,0.0,Ambato,Tungurahua,A,14,BEVERAGES,1124,0,Regular,n,n,n,n,13.0
71543138,2016-02-25 00:00:00,1,807493,0.0,Quito,Pichincha,D,13,BEVERAGES,1124,0,Regular,n,n,n,n,6.0
71555568,2016-02-25 00:00:00,7,1047679,0.0,Quito,Pichincha,D,8,BEVERAGES,1120,0,Regular,n,n,n,n,260.0
71559536,2016-02-25 00:00:00,9,819932,0.0,Quito,Pichincha,B,6,BEVERAGES,1122,0,Regular,n,n,n,n,43.0
71570260,2016-02-25 00:00:00,17,807493,0.0,Quito,Pichincha,C,12,BEVERAGES,1124,0,Regular,n,n,n,n,46.0
71570973,2016-02-25 00:00:00,17,1473474,0.0,Quito,Pichincha,C,12,PRODUCE,2014,1,Regular,n,n,n,n,46.54
71580286,2016-02-25 00:00:00,24,364606,0.0,Guayaquil,Guayas,D,1,GROCERY I,1014,0,Regular,n,n,n,n,40.0
71584721,2016-02-25 00:00:00,27,314384,0.0,Daule,Guayas,D,1,GROCERY I,1004,0,Regular,n,n,n,n,24.0
71586031,2016-02-25 00:00:00,27,1503844,0.0,Daule,Guayas,D,1,PRODUCE,2022,1,Regular,n,n,n,n,97.806
71586895,2016-02-25 00:00:00,28,819932,0.0,Guayaquil,Guayas,E,10,BEVERAGES,1122,0,Regular,n,n,n,n,70.0
71589245,2016-02-25 00:00:00,29,1473474,0.0,Guayaquil,Guayas,E,10,PRODUCE,2014,1,Regular,n,n,n,n,19.068
71589655,2016-02-25 00:00:00,30,364606,0.0,Guayaquil,Guayas,C,3,GROCERY I,1014,0,Regular,n,n,n,n,18.0
71590964,2016-02-25 00:00:00,31,502331,0.0,Babahoyo,Los Rios,B,10,BREAD/BAKERY,2702,1,Regular,n,n,n,n,31.0
71592530,2016-02-25 00:00:00,32,819932,0.0,Guayaquil,Guayas,C,3,BEVERAGES,1122,0,Regular,n,n,n,n,3.0
71593546,2016-02-25 00:00:00,33,807493,0.0,Quevedo,Los Rios,C,3,BEVERAGES,1124,0,Regular,n,n,n,n,4.0
71600554,2016-02-25 00:00:00,38,265559,0.0,Loja,Loja,D,4,GROCERY I,1072,0,Regular,n,n,n,n,17.0
71616177,2016-02-25 00:00:00,46,1047679,0.0,Quito,Pichincha,A,14,BEVERAGES,1120,0,Regular,n,n,n,n,57.0
71626067,2016-02-25 00:00:00,50,1463992,0.0,Ambato,Tungurahua,A,14,BEVERAGES,1144,0,Regular,n,n,n,n,19.0
71626740,2016-02-25 00:00:00,51,265559,0.0,Guayaquil,Guayas,A,17,GROCERY I,1072,0,Regular,n,n,n,n,25.0
71630586,2016-02-25 00:00:00,54,1047679,1.0,El Carmen,Manabi,C,3,BEVERAGES,1120,0,Regular,n,n,n,n,6.0
71630987,2016-02-25 00:00:00,54,1463992,0.0,El Carmen,Manabi,C,3,BEVERAGES,1144,0,Regular,n,n,n,n,80.0
71638410,2016-02-26 00:00:00,4,807493,0.0,Quito,Pichincha,D,9,BEVERAGES,1124,0,Regular,n,n,n,n,7.0
71648332,2016-02-26 00:00:00,9,265559,0.0,Quito,Pichincha,B,6,GROCERY I,1072,0,Regular,n,n,n,n,51.0
71657073,2016-02-26 00:00:00,15,1047679,0.0,Ibarra,Imbabura,C,15,BEVERAGES,1120,0,Regular,n,n,n,n,41.0
71659268,2016-02-26 00:00:00,17,502331,0.0,Quito,Pichincha,C,12,BREAD/BAKERY,2702,1,Regular,n,n,n,n,29.0
71659618,2016-02-26 00:00:00,17,1047679,0.0,Quito,Pichincha,C,12,BEVERAGES,1120,0,Regular,n,n,n,n,101.0
71660687,2016-02-26 00:00:00,18,502331,0.0,Quito,Pichincha,B,16,BREAD/BAKERY,2702,1,Regular,n,n,n,n,18.0
71661616,2016-02-26 00:00:00,18,1463992,0.0,Quito,Pichincha,B,16,BEVERAGES,1144,0,Regular,n,n,n,n,64.0
71677533,2016-02-26 00:00:00,28,1473474,0.0,Guayaquil,Guayas,E,10,PRODUCE,2014,1,Regular,n,n,n,n,38.385
71677944,2016-02-26 00:00:00,29,314384,0.0,Guayaquil,Guayas,E,10,GROCERY I,1004,0,Regular,n,n,n,n,18.0
71680528,2016-02-26 00:00:00,31,314384,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1004,0,Regular,n,n,n,n,32.0
71684029,2016-02-26 00:00:00,33,1473474,0.0,Quevedo,Los Rios,C,3,PRODUCE,2014,1,Regular,n,n,n,n,47.547
71701923,2016-02-26 00:00:00,44,1463992,0.0,Quito,Pichincha,A,5,BEVERAGES,1144,0,Regular,n,n,n,n,194.0
71710749,2016-02-26 00:00:00,48,819932,1.0,Quito,Pichincha,A,14,BEVERAGES,1122,0,Regular,n,n,n,n,26.0
71721069,2016-02-26 00:00:00,54,502331,0.0,El Carmen,Manabi,C,3,BREAD/BAKERY,2702,1,Regular,n,n,n,n,21.0
71735638,2016-02-27 00:00:00,7,314384,0.0,Quito,Pichincha,D,8,GROCERY I,1004,0,Regular,n,n,n,n,39.0
71736390,2016-02-27 00:00:00,7,1047679,0.0,Quito,Pichincha,D,8,BEVERAGES,1120,0,Regular,n,n,n,n,420.0
71743244,2016-02-27 00:00:00,10,1463992,0.0,Quito,Pichincha,C,15,BEVERAGES,1144,0,Regular,n,n,n,n,100.0
71748107,2016-02-27 00:00:00,13,1463992,0.0,Latacunga,Cotopaxi,C,15,BEVERAGES,1144,0,Regular,n,n,n,n,44.0
71752718,2016-02-27 00:00:00,17,265559,0.0,Quito,Pichincha,C,12,GROCERY I,1072,0,Regular,n,n,n,n,60.0
71753125,2016-02-27 00:00:00,17,807493,0.0,Quito,Pichincha,C,12,BEVERAGES,1124,0,Regular,n,n,n,n,89.0
71760179,2016-02-27 00:00:00,21,807493,0.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BEVERAGES,1124,0,Regular,n,n,n,n,37.0
71763103,2016-02-27 00:00:00,23,502331,0.0,Ambato,Tungurahua,D,9,BREAD/BAKERY,2702,1,Regular,n,n,n,n,22.0
71770181,2016-02-27 00:00:00,27,502331,0.0,Daule,Guayas,D,1,BREAD/BAKERY,2702,1,Regular,n,n,n,n,52.0
71770718,2016-02-27 00:00:00,27,1047679,0.0,Daule,Guayas,D,1,BEVERAGES,1120,0,Regular,n,n,n,n,15.0
71776871,2016-02-27 00:00:00,31,314384,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1004,0,Regular,n,n,n,n,38.0
71781318,2016-02-27 00:00:00,34,364606,0.0,Guayaquil,Guayas,B,6,GROCERY I,1014,0,Regular,n,n,n,n,31.0
71785975,2016-02-27 00:00:00,37,502331,0.0,Cuenca,Azuay,D,2,BREAD/BAKERY,2702,1,Regular,n,n,n,n,42.0
71792459,2016-02-27 00:00:00,40,819932,0.0,Machala,El Oro,C,3,BEVERAGES,1122,0,Regular,n,n,n,n,191.0
71795115,2016-02-27 00:00:00,41,1503844,0.0,Machala,El Oro,D,4,PRODUCE,2022,1,Regular,n,n,n,n,62.316
71803675,2016-02-27 00:00:00,45,1463992,0.0,Quito,Pichincha,A,11,BEVERAGES,1144,0,Regular,n,n,n,n,342.0
71805103,2016-02-27 00:00:00,46,807493,0.0,Quito,Pichincha,A,14,BEVERAGES,1124,0,Regular,n,n,n,n,191.0
71809115,2016-02-27 00:00:00,47,1503844,0.0,Quito,Pichincha,A,14,PRODUCE,2022,1,Regular,n,n,n,n,462.939
71812913,2016-02-27 00:00:00,49,819932,0.0,Quito,Pichincha,A,11,BEVERAGES,1122,0,Regular,n,n,n,n,119.0
71831375,2016-02-28 00:00:00,5,807493,0.0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1124,0,Regular,n,n,n,n,31.0
71833132,2016-02-28 00:00:00,6,502331,0.0,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,Regular,n,n,n,n,65.0
71841349,2016-02-28 00:00:00,9,1463992,0.0,Quito,Pichincha,B,6,BEVERAGES,1144,0,Regular,n,n,n,n,543.0
71843566,2016-02-28 00:00:00,11,502331,1.0,Cayambe,Pichincha,B,6,BREAD/BAKERY,2702,1,Regular,n,n,n,n,52.0
71850775,2016-02-28 00:00:00,16,314384,0.0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,GROCERY I,1004,0,Regular,n,n,n,n,57.0
71869186,2016-02-28 00:00:00,26,1473474,0.0,Guayaquil,Guayas,D,10,PRODUCE,2014,1,Regular,n,n,n,n,15.609000000000002
71876956,2016-02-28 00:00:00,31,819932,0.0,Babahoyo,Los Rios,B,10,BEVERAGES,1122,0,Regular,n,n,n,n,4.0
71878479,2016-02-28 00:00:00,32,819932,0.0,Guayaquil,Guayas,C,3,BEVERAGES,1122,0,Regular,n,n,n,n,31.0
71885255,2016-02-28 00:00:00,37,364606,0.0,Cuenca,Azuay,D,2,GROCERY I,1014,0,Regular,n,n,n,n,27.0
71892917,2016-02-28 00:00:00,41,265559,0.0,Machala,El Oro,D,4,GROCERY I,1072,0,Regular,n,n,n,n,23.0
71911539,2016-02-28 00:00:00,49,265559,0.0,Quito,Pichincha,A,11,GROCERY I,1072,0,Regular,n,n,n,n,68.0
71911583,2016-02-28 00:00:00,49,314384,0.0,Quito,Pichincha,A,11,GROCERY I,1004,0,Regular,n,n,n,n,117.0
71925914,2016-02-29 00:00:00,3,314384,0.0,Quito,Pichincha,D,8,GROCERY I,1004,0,Regular,n,n,n,n,86.0
71931001,2016-02-29 00:00:00,5,1047679,0.0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1120,0,Regular,n,n,n,n,8.0
71944154,2016-02-29 00:00:00,12,502331,0.0,Latacunga,Cotopaxi,C,15,BREAD/BAKERY,2702,1,Regular,n,n,n,n,12.0
71951041,2016-02-29 00:00:00,17,819932,0.0,Quito,Pichincha,C,12,BEVERAGES,1122,0,Regular,n,n,n,n,99.0
71952622,2016-02-29 00:00:00,18,819932,0.0,Quito,Pichincha,B,16,BEVERAGES,1122,0,Regular,n,n,n,n,57.0
71964151,2016-02-29 00:00:00,25,819932,0.0,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Regular,n,n,n,n,78.0
71967834,2016-02-29 00:00:00,27,1463992,0.0,Daule,Guayas,D,1,BEVERAGES,1144,0,Regular,n,n,n,n,20.0
71970845,2016-02-29 00:00:00,29,1047679,0.0,Guayaquil,Guayas,E,10,BEVERAGES,1120,0,Regular,n,n,n,n,13.0
71972711,2016-02-29 00:00:00,30,1463992,0.0,Guayaquil,Guayas,C,3,BEVERAGES,1144,0,Regular,n,n,n,n,7.0
71976260,2016-02-29 00:00:00,33,1047679,0.0,Quevedo,Los Rios,C,3,BEVERAGES,1120,0,Regular,n,n,n,n,1.0
71978831,2016-02-29 00:00:00,35,502331,0.0,Playas,Guayas,C,3,BREAD/BAKERY,2702,1,Regular,n,n,n,n,20.0
71984951,2016-02-29 00:00:00,38,1473474,0.0,Loja,Loja,D,4,PRODUCE,2014,1,Regular,n,n,n,n,60.342
71990332,2016-02-29 00:00:00,41,1503844,0.0,Machala,El Oro,D,4,PRODUCE,2022,1,Regular,n,n,n,n,94.255
71990803,2016-02-29 00:00:00,42,314384,0.0,Cuenca,Azuay,D,2,GROCERY I,1004,0,Regular,n,n,n,n,36.0
71991425,2016-02-29 00:00:00,42,1047679,0.0,Cuenca,Azuay,D,2,BEVERAGES,1120,0,Regular,n,n,n,n,16.0
71999272,2016-02-29 00:00:00,46,502331,0.0,Quito,Pichincha,A,14,BREAD/BAKERY,2702,1,Regular,n,n,n,n,57.0
72010469,2016-02-29 00:00:00,50,1503844,0.0,Ambato,Tungurahua,A,14,PRODUCE,2022,1,Regular,n,n,n,n,122.051
72013081,2016-02-29 00:00:00,53,265559,0.0,Manta,Manabi,D,13,GROCERY I,1072,0,Regular,n,n,n,n,4.0
72023140,2016-03-01 00:00:00,4,819932,0.0,Quito,Pichincha,D,9,BEVERAGES,1122,0,Regular,n,n,n,n,28.0
72033617,2016-03-01 00:00:00,9,314384,0.0,Quito,Pichincha,B,6,GROCERY I,1004,0,Regular,n,n,n,n,60.0
72033816,2016-03-01 00:00:00,9,502331,0.0,Quito,Pichincha,B,6,BREAD/BAKERY,2702,1,Regular,n,n,n,n,60.0
72037088,2016-03-01 00:00:00,11,314384,0.0,Cayambe,Pichincha,B,6,GROCERY I,1004,0,Regular,n,n,n,n,23.0
72041984,2016-03-01 00:00:00,14,314384,0.0,Riobamba,Chimborazo,C,7,GROCERY I,1004,0,Regular,n,n,n,n,42.0
72042310,2016-03-01 00:00:00,14,819932,0.0,Riobamba,Chimborazo,C,7,BEVERAGES,1122,0,Regular,n,n,n,n,7.0
72044515,2016-03-01 00:00:00,15,1473474,1.0,Ibarra,Imbabura,C,15,PRODUCE,2014,1,Regular,n,n,n,n,39.31
72050728,2016-03-01 00:00:00,19,1463992,0.0,Guaranda,Bolivar,C,15,BEVERAGES,1144,0,Regular,n,n,n,n,35.0
72051659,2016-03-01 00:00:00,20,819932,0.0,Quito,Pichincha,B,6,BEVERAGES,1122,0,Regular,n,n,n,n,26.0
72057707,2016-03-01 00:00:00,23,1503844,0.0,Ambato,Tungurahua,D,9,PRODUCE,2022,1,Regular,n,n,n,n,84.133
72058279,2016-03-01 00:00:00,24,364606,0.0,Guayaquil,Guayas,D,1,GROCERY I,1014,0,Regular,n,n,n,n,57.0
72070710,2016-03-01 00:00:00,31,807493,0.0,Babahoyo,Los Rios,B,10,BEVERAGES,1124,0,Regular,n,n,n,n,11.0
72073800,2016-03-01 00:00:00,33,1047679,0.0,Quevedo,Los Rios,C,3,BEVERAGES,1120,0,Regular,n,n,n,n,6.0
72074405,2016-03-01 00:00:00,33,1473474,1.0,Quevedo,Los Rios,C,3,PRODUCE,2014,1,Regular,n,n,n,n,121.286
72075010,2016-03-01 00:00:00,34,502331,0.0,Guayaquil,Guayas,B,6,BREAD/BAKERY,2702,1,Regular,n,n,n,n,46.0
72076501,2016-03-01 00:00:00,35,314384,0.0,Playas,Guayas,C,3,GROCERY I,1004,0,Regular,n,n,n,n,8.0
72077274,2016-03-01 00:00:00,35,1463992,0.0,Playas,Guayas,C,3,BEVERAGES,1144,0,Regular,n,n,n,n,10.0
72082143,2016-03-01 00:00:00,38,819932,0.0,Loja,Loja,D,4,BEVERAGES,1122,0,Regular,n,n,n,n,13.0
72082402,2016-03-01 00:00:00,38,1047679,0.0,Loja,Loja,D,4,BEVERAGES,1120,0,Regular,n,n,n,n,6.0
72083139,2016-03-01 00:00:00,38,1473474,0.0,Loja,Loja,D,4,PRODUCE,2014,1,Regular,n,n,n,n,55.03100000000001
72085211,2016-03-01 00:00:00,39,1473474,1.0,Cuenca,Azuay,B,6,PRODUCE,2014,1,Regular,n,n,n,n,100.592
72087587,2016-03-01 00:00:00,41,502331,0.0,Machala,El Oro,D,4,BREAD/BAKERY,2702,1,Regular,n,n,n,n,52.0
72091774,2016-03-01 00:00:00,43,1047679,0.0,Esmeraldas,Esmeraldas,E,10,BEVERAGES,1120,0,Regular,n,n,n,n,120.0
72095324,2016-03-01 00:00:00,45,265559,0.0,Quito,Pichincha,A,11,GROCERY I,1072,0,Regular,n,n,n,n,158.0
72107195,2016-03-01 00:00:00,49,1473474,0.0,Quito,Pichincha,A,11,PRODUCE,2014,1,Regular,n,n,n,n,380.764
72111845,2016-03-01 00:00:00,51,1503844,0.0,Guayaquil,Guayas,A,17,PRODUCE,2022,1,Regular,n,n,n,n,372.062
72117992,2016-03-02 00:00:00,2,819932,0.0,Quito,Pichincha,D,13,BEVERAGES,1122,0,Regular,n,n,n,n,31.0
72122737,2016-03-02 00:00:00,4,807493,0.0,Quito,Pichincha,D,9,BEVERAGES,1124,0,Regular,n,n,n,n,19.0
72137167,2016-03-02 00:00:00,11,807493,0.0,Cayambe,Pichincha,B,6,BEVERAGES,1124,0,Regular,n,n,n,n,128.0
72139006,2016-03-02 00:00:00,12,807493,0.0,Latacunga,Cotopaxi,C,15,BEVERAGES,1124,0,Regular,n,n,n,n,9.0
72146129,2016-03-02 00:00:00,17,1047679,0.0,Quito,Pichincha,C,12,BEVERAGES,1120,0,Regular,n,n,n,n,76.0
72147158,2016-03-02 00:00:00,18,314384,0.0,Quito,Pichincha,B,16,GROCERY I,1004,0,Regular,n,n,n,n,28.0
72149875,2016-03-02 00:00:00,19,1463992,0.0,Guaranda,Bolivar,C,15,BEVERAGES,1144,0,Regular,n,n,n,n,33.0
72151780,2016-03-02 00:00:00,20,1473474,0.0,Quito,Pichincha,B,6,PRODUCE,2014,1,Regular,n,n,n,n,25.075
72166180,2016-03-02 00:00:00,29,502331,0.0,Guayaquil,Guayas,E,10,BREAD/BAKERY,2702,1,Regular,n,n,n,n,27.0
72167292,2016-03-02 00:00:00,29,1473474,0.0,Guayaquil,Guayas,E,10,PRODUCE,2014,1,Regular,n,n,n,n,32.155
72168874,2016-03-02 00:00:00,31,265559,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1072,0,Regular,n,n,n,n,60.0
