ID,date,store_nbr,item_nbr,perishable,unit_sales,,,,,,,,,,city,type_store,cluster,family
5060,1,51,105693,0,9,,,,,,,,,,Guayaquil,A,17,GROCERY I
5061,1,5,105693,0,9,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5062,1,16,105693,0,9,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5063,1,44,105693,0,9,,,,,,,,,,Quito,A,5,GROCERY I
5064,1,41,105693,0,9,,,,,,,,,,Machala,D,4,GROCERY I
5065,1,28,105693,0,9,,,,,,,,,,Guayaquil,E,10,GROCERY I
5066,1,24,105693,0,9,,,,,,,,,,Guayaquil,D,1,GROCERY I
5067,1,51,105693,0,9,,,,,,,,,,Guayaquil,A,17,GROCERY I
5068,1,28,105693,0,9,,,,,,,,,,Guayaquil,E,10,GROCERY I
5069,1,54,105693,0,9,,,,,,,,,,El Carmen,C,3,GROCERY I
5070,1,34,105693,0,9,,,,,,,,,,Guayaquil,B,6,GROCERY I
5071,1,48,105693,0,9,,,,,,,,,,Quito,A,14,GROCERY I
5072,1,38,105693,0,9,,,,,,,,,,Loja,D,4,GROCERY I
5073,1,51,105693,0,9,,,,,,,,,,Guayaquil,A,17,GROCERY I
5074,1,28,105693,0,9,,,,,,,,,,Guayaquil,E,10,GROCERY I
5075,1,6,105693,0,9,,,,,,,,,,Quito,D,13,GROCERY I
5076,1,27,105693,0,8,,,,,,,,,,Daule,D,1,GROCERY I
5077,1,38,105693,0,8,,,,,,,,,,Loja,D,4,GROCERY I
5078,1,47,105693,0,8,,,,,,,,,,Quito,A,14,GROCERY I
5079,1,48,105693,0,8,,,,,,,,,,Quito,A,14,GROCERY I
5080,1,54,105693,0,8,,,,,,,,,,El Carmen,C,3,GROCERY I
5081,1,31,105693,0,8,,,,,,,,,,Babahoyo,B,10,GROCERY I
5082,1,26,105693,0,8,,,,,,,,,,Guayaquil,D,10,GROCERY I
5083,1,5,105693,0,8,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5084,1,28,105693,0,8,,,,,,,,,,Guayaquil,E,10,GROCERY I
5085,1,31,105693,0,8,,,,,,,,,,Babahoyo,B,10,GROCERY I
5086,1,51,105693,0,8,,,,,,,,,,Guayaquil,A,17,GROCERY I
5087,1,50,105693,0,8,,,,,,,,,,Ambato,A,14,GROCERY I
5088,1,16,105693,0,8,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5089,1,50,105693,0,8,,,,,,,,,,Ambato,A,14,GROCERY I
5090,1,39,105693,0,8,,,,,,,,,,Cuenca,B,6,GROCERY I
5091,1,26,105693,0,8,,,,,,,,,,Guayaquil,D,10,GROCERY I
5092,1,34,105693,0,8,,,,,,,,,,Guayaquil,B,6,GROCERY I
5093,1,39,105693,0,8,,,,,,,,,,Cuenca,B,6,GROCERY I
5094,1,54,105693,0,8,,,,,,,,,,El Carmen,C,3,GROCERY I
5095,1,5,105693,0,8,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5096,1,24,105693,0,8,,,,,,,,,,Guayaquil,D,1,GROCERY I
5097,1,51,105693,0,8,,,,,,,,,,Guayaquil,A,17,GROCERY I
5098,1,48,105693,0,8,,,,,,,,,,Quito,A,14,GROCERY I
5099,1,16,105693,0,8,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5100,1,51,105693,0,8,,,,,,,,,,Guayaquil,A,17,GROCERY I
5101,1,27,105693,0,8,,,,,,,,,,Daule,D,1,GROCERY I
5102,1,5,105693,0,8,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5103,1,54,105693,0,8,,,,,,,,,,El Carmen,C,3,GROCERY I
5104,1,46,105693,0,8,,,,,,,,,,Quito,A,14,GROCERY I
5105,1,24,105693,0,7,,,,,,,,,,Guayaquil,D,1,GROCERY I
5106,1,37,105693,0,7,,,,,,,,,,Cuenca,D,2,GROCERY I
5107,1,50,105693,0,7,,,,,,,,,,Ambato,A,14,GROCERY I
5108,1,40,105693,0,7,,,,,,,,,,Machala,C,3,GROCERY I
5109,1,16,105693,0,7,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5110,1,46,105693,0,7,,,,,,,,,,Quito,A,14,GROCERY I
5111,1,51,105693,0,7,,,,,,,,,,Guayaquil,A,17,GROCERY I
5112,1,3,105693,0,7,,,,,,,,,,Quito,D,8,GROCERY I
5113,1,26,105693,0,7,,,,,,,,,,Guayaquil,D,10,GROCERY I
5114,1,27,105693,0,7,,,,,,,,,,Daule,D,1,GROCERY I
5115,1,5,105693,0,7,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5116,1,51,105693,0,7,,,,,,,,,,Guayaquil,A,17,GROCERY I
5117,1,5,105693,0,7,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5118,1,43,105693,0,7,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5119,1,16,105693,0,7,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5120,1,47,105693,0,7,,,,,,,,,,Quito,A,14,GROCERY I
5121,1,16,105693,0,7,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5122,1,40,105693,0,7,,,,,,,,,,Machala,C,3,GROCERY I
5123,1,54,105693,0,7,,,,,,,,,,El Carmen,C,3,GROCERY I
5124,1,27,105693,0,7,,,,,,,,,,Daule,D,1,GROCERY I
5125,1,34,105693,0,7,,,,,,,,,,Guayaquil,B,6,GROCERY I
5126,1,47,105693,0,7,,,,,,,,,,Quito,A,14,GROCERY I
5127,1,34,105693,0,7,,,,,,,,,,Guayaquil,B,6,GROCERY I
5128,1,16,105693,0,7,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5129,1,28,105693,0,7,,,,,,,,,,Guayaquil,E,10,GROCERY I
5130,1,34,105693,0,7,,,,,,,,,,Guayaquil,B,6,GROCERY I
5131,1,43,105693,0,7,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5132,1,5,105693,0,7,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5133,1,9,105693,0,7,,,,,,,,,,Quito,B,6,GROCERY I
5134,1,27,105693,0,7,,,,,,,,,,Daule,D,1,GROCERY I
5135,1,34,105693,0,7,,,,,,,,,,Guayaquil,B,6,GROCERY I
5136,1,34,105693,0,7,,,,,,,,,,Guayaquil,B,6,GROCERY I
5137,1,5,105693,0,7,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5138,1,28,105693,0,6,,,,,,,,,,Guayaquil,E,10,GROCERY I
5139,1,3,105693,0,6,,,,,,,,,,Quito,D,8,GROCERY I
5140,1,5,105693,0,6,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5141,1,24,105693,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
5142,1,26,105693,0,6,,,,,,,,,,Guayaquil,D,10,GROCERY I
5143,1,37,105693,0,6,,,,,,,,,,Cuenca,D,2,GROCERY I
5144,1,31,105693,0,6,,,,,,,,,,Babahoyo,B,10,GROCERY I
5145,1,33,105693,0,6,,,,,,,,,,Quevedo,C,3,GROCERY I
5146,1,46,105693,0,6,,,,,,,,,,Quito,A,14,GROCERY I
5147,1,47,105693,0,6,,,,,,,,,,Quito,A,14,GROCERY I
5148,1,50,105693,0,6,,,,,,,,,,Ambato,A,14,GROCERY I
5149,1,33,105693,0,6,,,,,,,,,,Quevedo,C,3,GROCERY I
5150,1,44,105693,0,6,,,,,,,,,,Quito,A,5,GROCERY I
5151,1,47,105693,0,6,,,,,,,,,,Quito,A,14,GROCERY I
5152,1,54,105693,0,6,,,,,,,,,,El Carmen,C,3,GROCERY I
5153,1,16,105693,0,6,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5154,1,24,105693,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
5155,1,44,105693,0,6,,,,,,,,,,Quito,A,5,GROCERY I
5156,1,3,105693,0,6,,,,,,,,,,Quito,D,8,GROCERY I
5157,1,51,105693,0,6,,,,,,,,,,Guayaquil,A,17,GROCERY I
5158,1,34,105693,0,6,,,,,,,,,,Guayaquil,B,6,GROCERY I
5159,1,27,105693,0,6,,,,,,,,,,Daule,D,1,GROCERY I
5160,1,5,105693,0,6,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5161,1,16,105693,0,6,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5162,1,16,105693,0,6,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5163,1,54,105693,0,6,,,,,,,,,,El Carmen,C,3,GROCERY I
5164,1,28,105693,0,6,,,,,,,,,,Guayaquil,E,10,GROCERY I
5165,1,48,105693,0,6,,,,,,,,,,Quito,A,14,GROCERY I
5166,1,33,105693,0,6,,,,,,,,,,Quevedo,C,3,GROCERY I
5167,1,54,105693,0,6,,,,,,,,,,El Carmen,C,3,GROCERY I
5168,1,24,105693,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
5169,1,24,105693,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
5170,1,31,105693,0,6,,,,,,,,,,Babahoyo,B,10,GROCERY I
5171,1,44,105693,0,6,,,,,,,,,,Quito,A,5,GROCERY I
5172,1,47,105693,0,6,,,,,,,,,,Quito,A,14,GROCERY I
5173,1,18,105693,0,5,,,,,,,,,,Quito,B,16,GROCERY I
5174,1,30,105693,0,5,,,,,,,,,,Guayaquil,C,3,GROCERY I
5175,1,11,105693,0,5,,,,,,,,,,Cayambe,B,6,GROCERY I
5176,1,43,105693,0,5,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5177,1,48,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5178,1,37,105693,0,5,,,,,,,,,,Cuenca,D,2,GROCERY I
5179,1,38,105693,0,5,,,,,,,,,,Loja,D,4,GROCERY I
5180,1,39,105693,0,5,,,,,,,,,,Cuenca,B,6,GROCERY I
5181,1,6,105693,0,5,,,,,,,,,,Quito,D,13,GROCERY I
5182,1,24,105693,0,5,,,,,,,,,,Guayaquil,D,1,GROCERY I
5183,1,44,105693,0,5,,,,,,,,,,Quito,A,5,GROCERY I
5184,1,48,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5185,1,5,105693,0,5,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5186,1,41,105693,0,5,,,,,,,,,,Machala,D,4,GROCERY I
5187,1,27,105693,0,5,,,,,,,,,,Daule,D,1,GROCERY I
5188,1,38,105693,0,5,,,,,,,,,,Loja,D,4,GROCERY I
5189,1,47,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5190,1,9,105693,0,5,,,,,,,,,,Quito,B,6,GROCERY I
5191,1,25,105693,0,5,,,,,,,,,,Salinas,D,1,GROCERY I
5192,1,27,105693,0,5,,,,,,,,,,Daule,D,1,GROCERY I
5193,1,44,105693,0,5,,,,,,,,,,Quito,A,5,GROCERY I
5194,1,28,105693,0,5,,,,,,,,,,Guayaquil,E,10,GROCERY I
5195,1,54,105693,0,5,,,,,,,,,,El Carmen,C,3,GROCERY I
5196,1,27,105693,0,5,,,,,,,,,,Daule,D,1,GROCERY I
5197,1,28,105693,0,5,,,,,,,,,,Guayaquil,E,10,GROCERY I
5198,1,34,105693,0,5,,,,,,,,,,Guayaquil,B,6,GROCERY I
5199,1,43,105693,0,5,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5200,1,46,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5201,1,47,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5202,1,50,105693,0,5,,,,,,,,,,Ambato,A,14,GROCERY I
5203,1,18,105693,0,5,,,,,,,,,,Quito,B,16,GROCERY I
5204,1,31,105693,0,5,,,,,,,,,,Babahoyo,B,10,GROCERY I
5205,1,31,105693,0,5,,,,,,,,,,Babahoyo,B,10,GROCERY I
5206,1,5,105693,0,5,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5207,1,51,105693,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
5208,1,28,105693,0,5,,,,,,,,,,Guayaquil,E,10,GROCERY I
5209,1,5,105693,0,5,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5210,1,43,105693,0,5,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5211,1,54,105693,0,5,,,,,,,,,,El Carmen,C,3,GROCERY I
5212,1,24,105693,0,5,,,,,,,,,,Guayaquil,D,1,GROCERY I
5213,1,26,105693,0,5,,,,,,,,,,Guayaquil,D,10,GROCERY I
5214,1,41,105693,0,5,,,,,,,,,,Machala,D,4,GROCERY I
5215,1,46,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5216,1,5,105693,0,5,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5217,1,30,105693,0,5,,,,,,,,,,Guayaquil,C,3,GROCERY I
5218,1,47,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5219,1,44,105693,0,5,,,,,,,,,,Quito,A,5,GROCERY I
5220,1,54,105693,0,5,,,,,,,,,,El Carmen,C,3,GROCERY I
5221,1,47,105693,0,5,,,,,,,,,,Quito,A,14,GROCERY I
5222,1,51,105693,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
5223,1,39,105693,0,5,,,,,,,,,,Cuenca,B,6,GROCERY I
5224,1,51,105693,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
5225,1,26,105693,0,5,,,,,,,,,,Guayaquil,D,10,GROCERY I
5226,1,28,105693,0,5,,,,,,,,,,Guayaquil,E,10,GROCERY I
5227,1,24,105693,0,5,,,,,,,,,,Guayaquil,D,1,GROCERY I
5228,1,33,105693,0,5,,,,,,,,,,Quevedo,C,3,GROCERY I
5229,1,2,105693,0,4,,,,,,,,,,Quito,D,13,GROCERY I
5230,1,4,105693,0,4,,,,,,,,,,Quito,D,9,GROCERY I
5231,1,6,105693,0,4,,,,,,,,,,Quito,D,13,GROCERY I
5232,1,35,105693,0,4,,,,,,,,,,Playas,C,3,GROCERY I
5233,1,41,105693,0,4,,,,,,,,,,Machala,D,4,GROCERY I
5234,1,44,105693,0,4,,,,,,,,,,Quito,A,5,GROCERY I
5235,1,6,105693,0,4,,,,,,,,,,Quito,D,13,GROCERY I
5236,1,7,105693,0,4,,,,,,,,,,Quito,D,8,GROCERY I
5237,1,30,105693,0,4,,,,,,,,,,Guayaquil,C,3,GROCERY I
5238,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5239,1,44,105693,0,4,,,,,,,,,,Quito,A,5,GROCERY I
5240,1,47,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5241,1,54,105693,0,4,,,,,,,,,,El Carmen,C,3,GROCERY I
5242,1,6,105693,0,4,,,,,,,,,,Quito,D,13,GROCERY I
5243,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5244,1,37,105693,0,4,,,,,,,,,,Cuenca,D,2,GROCERY I
5245,1,39,105693,0,4,,,,,,,,,,Cuenca,B,6,GROCERY I
5246,1,41,105693,0,4,,,,,,,,,,Machala,D,4,GROCERY I
5247,1,46,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5248,1,47,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5249,1,50,105693,0,4,,,,,,,,,,Ambato,A,14,GROCERY I
5250,1,3,105693,0,4,,,,,,,,,,Quito,D,8,GROCERY I
5251,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5252,1,30,105693,0,4,,,,,,,,,,Guayaquil,C,3,GROCERY I
5253,1,34,105693,0,4,,,,,,,,,,Guayaquil,B,6,GROCERY I
5254,1,43,105693,0,4,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5255,1,48,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5256,1,11,105693,0,4,,,,,,,,,,Cayambe,B,6,GROCERY I
5257,1,34,105693,0,4,,,,,,,,,,Guayaquil,B,6,GROCERY I
5258,1,38,105693,0,4,,,,,,,,,,Loja,D,4,GROCERY I
5259,1,43,105693,0,4,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5260,1,38,105693,0,4,,,,,,,,,,Loja,D,4,GROCERY I
5261,1,39,105693,0,4,,,,,,,,,,Cuenca,B,6,GROCERY I
5262,1,40,105693,0,4,,,,,,,,,,Machala,C,3,GROCERY I
5263,1,43,105693,0,4,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5264,1,51,105693,0,4,,,,,,,,,,Guayaquil,A,17,GROCERY I
5265,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5266,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5267,1,54,105693,0,4,,,,,,,,,,El Carmen,C,3,GROCERY I
5268,1,28,105693,0,4,,,,,,,,,,Guayaquil,E,10,GROCERY I
5269,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5270,1,50,105693,0,4,,,,,,,,,,Ambato,A,14,GROCERY I
5271,1,16,105693,0,4,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5272,1,5,105693,0,4,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5273,1,26,105693,0,4,,,,,,,,,,Guayaquil,D,10,GROCERY I
5274,1,27,105693,0,4,,,,,,,,,,Daule,D,1,GROCERY I
5275,1,28,105693,0,4,,,,,,,,,,Guayaquil,E,10,GROCERY I
5276,1,45,105693,0,4,,,,,,,,,,Quito,A,11,GROCERY I
5277,1,8,105693,0,4,,,,,,,,,,Quito,D,8,GROCERY I
5278,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5279,1,40,105693,0,4,,,,,,,,,,Machala,C,3,GROCERY I
5280,1,41,105693,0,4,,,,,,,,,,Machala,D,4,GROCERY I
5281,1,51,105693,0,4,,,,,,,,,,Guayaquil,A,17,GROCERY I
5282,1,54,105693,0,4,,,,,,,,,,El Carmen,C,3,GROCERY I
5283,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5284,1,38,105693,0,4,,,,,,,,,,Loja,D,4,GROCERY I
5285,1,40,105693,0,4,,,,,,,,,,Machala,C,3,GROCERY I
5286,1,50,105693,0,4,,,,,,,,,,Ambato,A,14,GROCERY I
5287,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5288,1,27,105693,0,4,,,,,,,,,,Daule,D,1,GROCERY I
5289,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5290,1,48,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5291,1,43,105693,0,4,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5292,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5293,1,31,105693,0,4,,,,,,,,,,Babahoyo,B,10,GROCERY I
5294,1,47,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5295,1,51,105693,0,4,,,,,,,,,,Guayaquil,A,17,GROCERY I
5296,1,3,105693,0,4,,,,,,,,,,Quito,D,8,GROCERY I
5297,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5298,1,27,105693,0,4,,,,,,,,,,Daule,D,1,GROCERY I
5299,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5300,1,37,105693,0,4,,,,,,,,,,Cuenca,D,2,GROCERY I
5301,1,39,105693,0,4,,,,,,,,,,Cuenca,B,6,GROCERY I
5302,1,41,105693,0,4,,,,,,,,,,Machala,D,4,GROCERY I
5303,1,44,105693,0,4,,,,,,,,,,Quito,A,5,GROCERY I
5304,1,46,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5305,1,25,105693,0,4,,,,,,,,,,Salinas,D,1,GROCERY I
5306,1,30,105693,0,4,,,,,,,,,,Guayaquil,C,3,GROCERY I
5307,1,47,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5308,1,27,105693,0,4,,,,,,,,,,Daule,D,1,GROCERY I
5309,1,33,105693,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
5310,1,39,105693,0,4,,,,,,,,,,Cuenca,B,6,GROCERY I
5311,1,43,105693,0,4,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5312,1,5,105693,0,4,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5313,1,31,105693,0,4,,,,,,,,,,Babahoyo,B,10,GROCERY I
5314,1,54,105693,0,4,,,,,,,,,,El Carmen,C,3,GROCERY I
5315,1,24,105693,0,4,,,,,,,,,,Guayaquil,D,1,GROCERY I
5316,1,43,105693,0,4,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5317,1,16,105693,0,4,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5318,1,46,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5319,1,28,105693,0,4,,,,,,,,,,Guayaquil,E,10,GROCERY I
5320,1,16,105693,0,4,,,,,,,,,,Santo Domingo,C,3,GROCERY I
5321,1,41,105693,0,4,,,,,,,,,,Machala,D,4,GROCERY I
5322,1,48,105693,0,4,,,,,,,,,,Quito,A,14,GROCERY I
5323,1,28,105693,0,3,,,,,,,,,,Guayaquil,E,10,GROCERY I
5324,1,46,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5325,1,49,105693,0,3,,,,,,,,,,Quito,A,11,GROCERY I
5326,1,3,105693,0,3,,,,,,,,,,Quito,D,8,GROCERY I
5327,1,27,105693,0,3,,,,,,,,,,Daule,D,1,GROCERY I
5328,1,31,105693,0,3,,,,,,,,,,Babahoyo,B,10,GROCERY I
5329,1,33,105693,0,3,,,,,,,,,,Quevedo,C,3,GROCERY I
5330,1,8,105693,0,3,,,,,,,,,,Quito,D,8,GROCERY I
5331,1,9,105693,0,3,,,,,,,,,,Quito,B,6,GROCERY I
5332,1,28,105693,0,3,,,,,,,,,,Guayaquil,E,10,GROCERY I
5333,1,32,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5334,1,45,105693,0,3,,,,,,,,,,Quito,A,11,GROCERY I
5335,1,54,105693,0,3,,,,,,,,,,El Carmen,C,3,GROCERY I
5336,1,32,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5337,1,35,105693,0,3,,,,,,,,,,Playas,C,3,GROCERY I
5338,1,40,105693,0,3,,,,,,,,,,Machala,C,3,GROCERY I
5339,1,49,105693,0,3,,,,,,,,,,Quito,A,11,GROCERY I
5340,1,37,105693,0,3,,,,,,,,,,Cuenca,D,2,GROCERY I
5341,1,45,105693,0,3,,,,,,,,,,Quito,A,11,GROCERY I
5342,1,48,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5343,1,30,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5344,1,39,105693,0,3,,,,,,,,,,Cuenca,B,6,GROCERY I
5345,1,41,105693,0,3,,,,,,,,,,Machala,D,4,GROCERY I
5346,1,44,105693,0,3,,,,,,,,,,Quito,A,5,GROCERY I
5347,1,26,105693,0,3,,,,,,,,,,Guayaquil,D,10,GROCERY I
5348,1,30,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5349,1,34,105693,0,3,,,,,,,,,,Guayaquil,B,6,GROCERY I
5350,1,38,105693,0,3,,,,,,,,,,Loja,D,4,GROCERY I
5351,1,41,105693,0,3,,,,,,,,,,Machala,D,4,GROCERY I
5352,1,51,105693,0,3,,,,,,,,,,Guayaquil,A,17,GROCERY I
5353,1,26,105693,0,3,,,,,,,,,,Guayaquil,D,10,GROCERY I
5354,1,27,105693,0,3,,,,,,,,,,Daule,D,1,GROCERY I
5355,1,31,105693,0,3,,,,,,,,,,Babahoyo,B,10,GROCERY I
5356,1,32,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5357,1,33,105693,0,3,,,,,,,,,,Quevedo,C,3,GROCERY I
5358,1,38,105693,0,3,,,,,,,,,,Loja,D,4,GROCERY I
5359,1,48,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5360,1,51,105693,0,3,,,,,,,,,,Guayaquil,A,17,GROCERY I
5361,1,5,105693,0,3,,,,,,,,,,Santo Domingo,D,4,GROCERY I
5362,1,6,105693,0,3,,,,,,,,,,Quito,D,13,GROCERY I
5363,1,26,105693,0,3,,,,,,,,,,Guayaquil,D,10,GROCERY I
5364,1,30,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5365,1,31,105693,0,3,,,,,,,,,,Babahoyo,B,10,GROCERY I
5366,1,38,105693,0,3,,,,,,,,,,Loja,D,4,GROCERY I
5367,1,30,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5368,1,43,105693,0,3,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5369,1,45,105693,0,3,,,,,,,,,,Quito,A,11,GROCERY I
5370,1,46,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5371,1,26,105693,0,3,,,,,,,,,,Guayaquil,D,10,GROCERY I
5372,1,43,105693,0,3,,,,,,,,,,Esmeraldas,E,10,GROCERY I
5373,1,47,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5374,1,48,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5375,1,3,105693,0,3,,,,,,,,,,Quito,D,8,GROCERY I
5376,1,31,105693,0,3,,,,,,,,,,Babahoyo,B,10,GROCERY I
5377,1,32,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5378,1,38,105693,0,3,,,,,,,,,,Loja,D,4,GROCERY I
5379,1,41,105693,0,3,,,,,,,,,,Machala,D,4,GROCERY I
5380,1,46,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5381,1,3,105693,0,3,,,,,,,,,,Quito,D,8,GROCERY I
5382,1,7,105693,0,3,,,,,,,,,,Quito,D,8,GROCERY I
5383,1,51,105693,0,3,,,,,,,,,,Guayaquil,A,17,GROCERY I
5384,1,54,105693,0,3,,,,,,,,,,El Carmen,C,3,GROCERY I
5385,1,3,105693,0,3,,,,,,,,,,Quito,D,8,GROCERY I
5386,1,44,105693,0,3,,,,,,,,,,Quito,A,5,GROCERY I
5387,1,46,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5388,1,25,105693,0,3,,,,,,,,,,Salinas,D,1,GROCERY I
5389,1,27,105693,0,3,,,,,,,,,,Daule,D,1,GROCERY I
5390,1,30,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5391,1,38,105693,0,3,,,,,,,,,,Loja,D,4,GROCERY I
5392,1,47,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5393,1,51,105693,0,3,,,,,,,,,,Guayaquil,A,17,GROCERY I
5394,1,54,105693,0,3,,,,,,,,,,El Carmen,C,3,GROCERY I
5395,1,26,105693,0,3,,,,,,,,,,Guayaquil,D,10,GROCERY I
5396,1,38,105693,0,3,,,,,,,,,,Loja,D,4,GROCERY I
5397,1,47,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5398,1,50,105693,0,3,,,,,,,,,,Ambato,A,14,GROCERY I
5399,1,6,105693,0,3,,,,,,,,,,Quito,D,13,GROCERY I
5400,1,32,105693,0,3,,,,,,,,,,Guayaquil,C,3,GROCERY I
5401,1,35,105693,0,3,,,,,,,,,,Playas,C,3,GROCERY I
5402,1,44,105693,0,3,,,,,,,,,,Quito,A,5,GROCERY I
5403,1,28,105693,0,3,,,,,,,,,,Guayaquil,E,10,GROCERY I
5404,1,31,105693,0,3,,,,,,,,,,Babahoyo,B,10,GROCERY I
5405,1,50,105693,0,3,,,,,,,,,,Ambato,A,14,GROCERY I
5406,1,35,105693,0,3,,,,,,,,,,Playas,C,3,GROCERY I
5407,1,47,105693,0,3,,,,,,,,,,Quito,A,14,GROCERY I
5408,1,6,105693,0,3,,,,,,,,,,Quito,D,13,GROCERY I
5409,1,25,105693,0,3,,,,,,,,,,Salinas,D,1,GROCERY I
5410,1,34,105693,0,3,,,,,,,,,,Guayaquil,B,6,GROCERY I
