id,date,store_nbr,item_nbr,perishable,unit_sales,,,,class
501739,1,19,105576,0,6,,,,3008
501740,1,19,106716,0,4,,,,1093
501741,1,19,108079,0,2,,,,1045
501742,1,19,108696,1,9,,,,1034
501743,1,19,108701,1,3,,,,1092
502336,1,19,1083518,0,1,,,,1032
502360,1,23,103520,0,2,,,,2636
502361,1,23,105574,0,2,,,,2644
502362,1,23,105575,0,12,,,,1028
502363,1,23,105577,0,1,,,,1045
502364,1,23,105737,0,1,,,,1032
502365,1,23,105857,0,2,,,,1030
502366,1,23,106716,0,3,,,,2636
502367,1,23,108698,1,3,,,,2644
503261,1,24,103520,0,10,,,,1048
503262,1,24,103665,0,5,,,,1028
503263,1,24,105574,0,2,,,,1045
503264,1,24,105693,0,4,,,,1045
503265,1,24,105737,0,9,,,,1045
503266,1,24,105857,0,4,,,,1044
503267,1,24,106716,0,10,,,,1092
503268,1,24,108696,1,2,,,,1032
503269,1,24,108698,1,1,,,,2644
504273,1,25,103665,0,1,,,,1028
504274,1,25,105574,0,3,,,,1093
504275,1,25,105693,0,1,,,,1045
504276,1,25,105737,0,1,,,,1034
504277,1,25,105857,0,2,,,,1044
504278,1,25,106716,0,2,,,,1092
504279,1,25,108079,0,2,,,,1032
504280,1,25,108701,1,1,,,,2636
505014,1,26,103665,0,2,,,,2644
505015,1,26,105574,0,8,,,,1093
505016,1,26,105575,0,5,,,,1045
505017,1,26,105693,0,3,,,,1034
505018,1,26,105737,0,4,,,,1044
505019,1,26,106716,0,4,,,,1092
505732,1,27,103665,0,2,,,,1032
505733,1,27,105574,0,2,,,,1030
505734,1,27,105575,0,2,,,,2644
505735,1,27,105693,0,4,,,,1093
505736,1,27,105737,0,2,,,,1045
505737,1,27,105857,0,1,,,,1045
505738,1,27,106716,0,2,,,,1034
506631,1,28,103501,0,4,,,,1044
506632,1,28,103665,0,3,,,,1032
506633,1,28,105576,0,2,,,,1093
506634,1,28,105693,0,10,,,,1045
506635,1,28,106716,0,1,,,,1045
506636,1,28,108079,0,1,,,,1034
506637,1,28,108698,1,2,,,,1044
507369,1,28,1083518,0,6,,,,1092
507402,1,30,103501,0,3,,,,1032
507403,1,30,103520,0,2,,,,3008
507404,1,30,105576,0,2,,,,1093
507405,1,30,105857,0,1,,,,1045
507406,1,30,108696,1,2,,,,1034
507407,1,30,108701,1,1,,,,1032
507989,1,31,103501,0,7,,,,1030
507990,1,31,103665,0,1,,,,2644
507991,1,31,105576,0,3,,,,1048
507992,1,31,105693,0,5,,,,3008
507993,1,31,106716,0,12,,,,1028
508754,1,32,103501,0,3,,,,1045
508755,1,32,103520,0,1,,,,1092
508756,1,32,105576,0,6,,,,2636
508757,1,32,105693,0,1,,,,2644
508758,1,32,106716,0,6,,,,3008
509244,1,33,103501,0,10,,,,1093
509245,1,33,105576,0,12,,,,1045
509246,1,33,105857,0,4,,,,1034
509247,1,33,106716,0,6,,,,1032
509248,1,33,108079,0,1,,,,3008
509249,1,33,108701,1,2,,,,1028
509921,1,34,103501,0,2,,,,1045
509922,1,34,103665,0,1,,,,1034
509923,1,34,105576,0,5,,,,1032
509924,1,34,105693,0,6,,,,3008
509925,1,34,105857,0,6,,,,1045
509926,1,34,106716,0,4,,,,1092
509927,1,34,108079,0,2,,,,1032
509928,1,34,108696,1,2,,,,1030
510704,1,35,103501,0,1,,,,2644
510705,1,35,106716,0,2,,,,3008
510706,1,35,108079,0,1,,,,1093
511190,1,37,103520,0,9,,,,1045
511191,1,37,103665,0,8,,,,1034
511192,1,37,105574,0,11,,,,1092
511193,1,37,105575,0,16,,,,1032
511194,1,37,105577,0,1,,,,1030
511195,1,37,105737,0,1,,,,2636
511196,1,37,105857,0,7,,,,3008
511197,1,37,106716,0,5,,,,1032
511198,1,37,108698,1,4,,,,1030
512167,1,38,103665,0,3,,,,1028
512168,1,38,105575,0,18,,,,1093
512169,1,38,105577,0,9,,,,1045
512170,1,38,105693,0,2,,,,1045
512171,1,38,105737,0,3,,,,1045
512172,1,38,105857,0,8,,,,1044
512173,1,38,108701,1,3,,,,1092
513125,1,39,103501,0,4,,,,1032
513126,1,39,103520,0,2,,,,2644
513127,1,39,103665,0,1,,,,1093
513128,1,39,105576,0,1,,,,1045
513129,1,39,105693,0,1,,,,1045
513130,1,39,105857,0,3,,,,1034
513131,1,39,108698,1,3,,,,1044
513132,1,39,108701,1,1,,,,1092
513965,1,39,1083518,0,1,,,,2644
514004,1,40,103501,0,5,,,,3008
514005,1,40,105576,0,6,,,,1028
514006,1,40,105693,0,2,,,,1093
514007,1,40,105857,0,5,,,,1045
514008,1,40,106716,0,3,,,,1034
514660,1,41,103520,0,1,,,,1092
514661,1,41,103665,0,4,,,,2644
514662,1,41,105574,0,2,,,,2644
514663,1,41,105575,0,2,,,,1048
514664,1,41,105577,0,7,,,,3008
514665,1,41,105693,0,1,,,,1045
514666,1,41,105737,0,2,,,,1034
514667,1,41,105857,0,4,,,,1092
514668,1,41,106716,0,1,,,,1032
514669,1,41,108701,1,2,,,,1028
515476,1,43,103501,0,2,,,,1093
515477,1,43,105576,0,10,,,,1045
515478,1,43,105693,0,3,,,,1045
515479,1,43,106716,0,4,,,,1045
515480,1,43,108696,1,1,,,,1034
515481,1,43,108701,1,1,,,,1044
516077,1,44,103520,0,4,,,,1092
516078,1,44,103665,0,1,,,,1032
516079,1,44,105574,0,15,,,,2644
516080,1,44,105575,0,17,,,,3008
516081,1,44,105577,0,8,,,,1045
516082,1,44,105693,0,1,,,,1034
516083,1,44,105737,0,6,,,,1032
516084,1,44,105857,0,18,,,,2636
516085,1,44,106716,0,5,,,,2644
516086,1,44,108696,1,1,,,,1028
516087,1,44,108698,1,9,,,,1093
517281,1,45,103665,0,8,,,,1045
517282,1,45,105574,0,27,,,,1045
517283,1,45,105575,0,20,,,,1045
517284,1,45,105577,0,5,,,,1034
517285,1,45,105693,0,1,,,,1044
517286,1,45,105737,0,4,,,,1092
517287,1,45,105857,0,15,,,,1032
517288,1,45,108079,0,2,,,,2636
517289,1,45,108696,1,11,,,,2644
517290,1,45,108698,1,4,,,,1093
517291,1,45,108701,1,7,,,,1045
518436,1,46,103520,0,5,,,,1045
518437,1,46,103665,0,12,,,,1045
518438,1,46,105574,0,4,,,,1034
518439,1,46,105575,0,16,,,,1044
518440,1,46,105577,0,5,,,,1092
518441,1,46,105693,0,1,,,,1030
518442,1,46,105737,0,4,,,,2636
518443,1,46,105857,0,8,,,,2644
518444,1,46,106716,0,12,,,,2644
518445,1,46,108079,0,1,,,,1028
518446,1,46,108696,1,15,,,,1093
518447,1,46,108698,1,7,,,,1045
518448,1,46,108701,1,16,,,,1045
519568,1,47,103520,0,9,,,,1045
519569,1,47,105574,0,24,,,,1034
519570,1,47,105575,0,40,,,,1044
519571,1,47,105577,0,4,,,,1092
519572,1,47,105693,0,3,,,,1032
519573,1,47,105737,0,11,,,,1030
519574,1,47,105857,0,11,,,,2636
519575,1,47,106716,0,5,,,,2644
519576,1,47,108079,0,2,,,,2644
519577,1,47,108696,1,15,,,,1028
519578,1,47,108698,1,5,,,,1045
519579,1,47,108701,1,9,,,,1045
520746,1,48,103520,0,2,,,,1045
520747,1,48,103665,0,3,,,,1034
520748,1,48,105574,0,8,,,,1044
520749,1,48,105575,0,21,,,,1092
520750,1,48,105577,0,4,,,,1032
520751,1,48,105693,0,3,,,,1030
520752,1,48,105737,0,4,,,,2636
520753,1,48,105857,0,4,,,,2644
520754,1,48,106716,0,13,,,,2644
520755,1,48,108079,0,2,,,,1028
520756,1,48,108696,1,1,,,,1093
520757,1,48,108698,1,1,,,,1045
520758,1,48,108701,1,13,,,,1045
521842,1,49,103520,0,2,,,,1045
521843,1,49,103665,0,4,,,,1034
521844,1,49,105574,0,27,,,,1044
521845,1,49,105575,0,11,,,,1092
521846,1,49,105577,0,1,,,,1032
521847,1,49,105693,0,1,,,,1030
521848,1,49,105737,0,4,,,,2636
521849,1,49,106716,0,1,,,,2644
521850,1,49,108696,1,1,,,,2644
521851,1,49,108698,1,6,,,,1028
521852,1,49,108701,1,4,,,,1093
522901,1,50,103520,0,1,,,,1045
522902,1,50,103665,0,6,,,,1045
522903,1,50,105574,0,13,,,,1045
522904,1,50,105575,0,20,,,,1034
522905,1,50,105577,0,1,,,,1044
522906,1,50,105693,0,1,,,,1032
522907,1,50,105737,0,3,,,,2636
522908,1,50,105857,0,3,,,,2644
522909,1,50,106716,0,4,,,,2644
522910,1,50,108696,1,7,,,,1028
522911,1,50,108698,1,2,,,,1093
523960,1,51,103520,0,3,,,,1045
523961,1,51,103665,0,5,,,,1045
523962,1,51,105574,0,9,,,,1045
523963,1,51,105575,0,3,,,,1034
523964,1,51,105693,0,1,,,,1044
523965,1,51,105737,0,20,,,,1092
523966,1,51,105857,0,4,,,,1032
523967,1,51,106716,0,6,,,,2636
523968,1,51,108698,1,6,,,,2644
524988,1,54,103501,0,9,,,,1028
524989,1,54,105576,0,23,,,,1093
524990,1,54,105693,0,9,,,,1045
524991,1,54,108696,1,1,,,,1045
525527,1,1,103520,0,1,,,,1034
525528,1,1,103665,0,6,,,,1044
525529,1,1,105574,0,1,,,,1092
525530,1,1,105575,0,3,,,,1032
525531,1,1,105693,0,1,,,,2644
525532,1,1,105737,0,3,,,,3008
525533,1,1,105857,0,5,,,,1045
525534,1,1,106716,0,4,,,,1034
525535,1,1,108079,0,1,,,,2636
525536,1,1,108698,1,2,,,,1028
525537,1,1,108701,1,4,,,,1093
526469,1,2,103520,0,2,,,,1045
526470,1,2,103665,0,8,,,,1045
526471,1,2,105574,0,9,,,,1034
526472,1,2,105575,0,6,,,,1044
526473,1,2,105577,0,5,,,,1092
526474,1,2,105737,0,3,,,,1032
526475,1,2,105857,0,8,,,,1030
526476,1,2,106716,0,4,,,,2644
526477,1,2,108079,0,1,,,,2644
526478,1,2,108698,1,6,,,,1028
526479,1,2,108701,1,1,,,,1093
527491,1,3,103520,0,5,,,,1045
527492,1,3,103665,0,7,,,,1045
527493,1,3,105574,0,16,,,,1045
527494,1,3,105575,0,8,,,,1044
527495,1,3,105693,0,3,,,,1092
527496,1,3,105737,0,1,,,,1032
527497,1,3,105857,0,27,,,,1030
527498,1,3,106716,0,1,,,,2644
527499,1,3,108079,0,2,,,,2644
527500,1,3,108696,1,3,,,,1028
527501,1,3,108698,1,5,,,,1093
528654,1,4,103520,0,2,,,,1045
528655,1,4,103665,0,1,,,,1045
528656,1,4,105574,0,6,,,,1034
528657,1,4,105575,0,8,,,,1044
528658,1,4,105577,0,24,,,,1092
528659,1,4,105737,0,4,,,,1032
528660,1,4,105857,0,9,,,,1030
528661,1,4,106716,0,3,,,,2636
528662,1,4,108696,1,1,,,,2644
528663,1,4,108698,1,6,,,,1028
529646,1,5,103665,0,3,,,,1093
529647,1,5,105574,0,17,,,,1045
529648,1,5,105575,0,20,,,,1045
529649,1,5,105693,0,5,,,,1045
529650,1,5,105737,0,4,,,,1044
529651,1,5,105857,0,4,,,,1092
529652,1,5,106716,0,10,,,,1032
529653,1,5,108696,1,3,,,,2636
529654,1,5,108701,1,7,,,,2644
530642,1,6,103665,0,2,,,,1093
530643,1,6,105575,0,21,,,,1045
530644,1,6,105577,0,2,,,,1045
530645,1,6,105693,0,1,,,,1034
530646,1,6,105737,0,3,,,,1044
530647,1,6,105857,0,11,,,,1092
530648,1,6,106716,0,10,,,,1032
530649,1,6,108696,1,9,,,,2636
531734,1,7,103665,0,7,,,,2644
531735,1,7,105574,0,9,,,,1093
531736,1,7,105575,0,8,,,,1045
531737,1,7,105577,0,4,,,,1045
531738,1,7,105693,0,1,,,,1034
531739,1,7,105737,0,5,,,,1044
531740,1,7,105857,0,12,,,,1092
531741,1,7,106716,0,2,,,,1032
531742,1,7,108696,1,3,,,,2636
531743,1,7,108698,1,3,,,,1093
532756,1,8,103520,0,6,,,,1045
532757,1,8,103665,0,1,,,,1045
532758,1,8,105574,0,6,,,,1045
532759,1,8,105575,0,12,,,,1034
532760,1,8,105577,0,2,,,,1044
532761,1,8,105693,0,1,,,,1092
532762,1,8,105737,0,2,,,,1032
532763,1,8,105857,0,8,,,,2636
532764,1,8,106716,0,6,,,,2644
532765,1,8,108079,0,1,,,,1028
532766,1,8,108696,1,1,,,,1093
532767,1,8,108698,1,1,,,,1045
533888,1,9,103501,0,4,,,,1045
533889,1,9,103520,0,1,,,,1045
533890,1,9,103665,0,3,,,,1034
533891,1,9,105576,0,8,,,,1044
533892,1,9,105857,0,1,,,,1092
533893,1,9,106716,0,22,,,,1032
533894,1,9,108079,0,1,,,,1030
533895,1,9,108696,1,6,,,,2636
533896,1,9,108698,1,3,,,,2644
533897,1,9,108701,1,6,,,,3008
534822,1,9,1083518,0,3,,,,1028
534857,1,10,103501,0,3,,,,1093
534858,1,10,105576,0,8,,,,1045
534859,1,10,105857,0,8,,,,1092
534860,1,10,106716,0,14,,,,1032
534861,1,10,108696,1,7,,,,1030
534862,1,10,108701,1,1,,,,2636
535490,1,11,103501,0,6,,,,2644
535491,1,11,103520,0,1,,,,2644
535492,1,11,103665,0,2,,,,1048
535493,1,11,105576,0,5,,,,3008
535494,1,11,106716,0,17,,,,1045
535495,1,11,108079,0,1,,,,1092
535496,1,11,108696,1,1,,,,1032
535497,1,11,108701,1,8,,,,2636
536304,1,11,1083518,0,1,,,,2644
536338,1,12,103501,0,5,,,,3008
536339,1,12,103520,0,1,,,,1028
536340,1,12,105576,0,5,,,,1093
536341,1,12,105857,0,2,,,,1045
536342,1,12,106716,0,7,,,,1032
536343,1,12,108079,0,1,,,,1030
536344,1,12,108696,1,1,,,,2636
536345,1,12,108701,1,3,,,,2644
537006,1,13,103501,0,5,,,,1048
537007,1,13,103520,0,3,,,,3008
537008,1,13,105576,0,6,,,,1028
537009,1,13,106716,0,6,,,,1045
537010,1,13,108079,0,1,,,,1092
537011,1,13,108696,1,1,,,,1032
537012,1,13,108701,1,7,,,,1030
537620,1,14,103501,0,12,,,,2636
537621,1,14,103520,0,2,,,,2644
537622,1,14,105576,0,4,,,,3008
537623,1,14,106716,0,9,,,,1028
537624,1,14,108079,0,2,,,,1045
537625,1,14,108696,1,1,,,,1032
537626,1,14,108701,1,3,,,,1030
538274,1,15,103501,0,9,,,,2636
538275,1,15,105576,0,6,,,,2644
538276,1,15,105857,0,3,,,,3008
538277,1,15,106716,0,7,,,,1028
538278,1,15,108079,0,7,,,,1045
538279,1,15,108696,1,2,,,,1032
538280,1,15,108701,1,3,,,,1030
538915,1,15,1083518,0,3,,,,2636
538943,1,16,103501,0,7,,,,2644
538944,1,16,103520,0,1,,,,3008
538945,1,16,105576,0,6,,,,1045
538946,1,16,105693,0,1,,,,1092
538947,1,16,105857,0,3,,,,1032
538948,1,16,106716,0,7,,,,1030
538949,1,16,108696,1,5,,,,2636
538950,1,16,108701,1,3,,,,2644
539607,1,16,1083518,0,3,,,,1048
539636,1,17,103501,0,4,,,,3008
539637,1,17,105576,0,12,,,,1028
539638,1,17,105857,0,2,,,,1045
539639,1,17,106716,0,7,,,,1034
539640,1,17,108079,0,2,,,,1092
539641,1,17,108696,1,1,,,,1032
540353,1,18,103501,0,2,,,,2636
540354,1,18,103665,0,5,,,,2644
540355,1,18,105576,0,12,,,,1048
540356,1,18,106716,0,4,,,,3008
540357,1,18,108698,1,3,,,,1045
540358,1,18,108701,1,1,,,,1092
541144,1,18,1083518,0,1,,,,1032
541177,1,19,103501,0,1,,,,1030
541178,1,19,105576,0,6,,,,2636
541179,1,19,105857,0,8,,,,3008
541180,1,19,106716,0,6,,,,1093
541181,1,19,108079,0,2,,,,1045
541182,1,19,108696,1,1,,,,1032
541183,1,19,108698,1,1,,,,2644
541754,1,23,103520,0,2,,,,2644
541755,1,23,105574,0,4,,,,1048
541756,1,23,105575,0,9,,,,3008
541757,1,23,105737,0,3,,,,1045
541758,1,23,105857,0,2,,,,1092
541759,1,23,106716,0,4,,,,1032
541760,1,23,108698,1,1,,,,1030
542631,1,24,103520,0,5,,,,2636
542632,1,24,103665,0,2,,,,2644
542633,1,24,105574,0,3,,,,1028
542634,1,24,105575,0,4,,,,1045
542635,1,24,105693,0,2,,,,1045
542636,1,24,105737,0,5,,,,1044
542637,1,24,105857,0,1,,,,1092
542638,1,24,106716,0,5,,,,1032
542639,1,24,108696,1,2,,,,2644
542640,1,24,108698,1,1,,,,2302
543646,1,25,103665,0,1,,,,1028
543647,1,25,105574,0,3,,,,1093
543648,1,25,105575,0,3,,,,1045
543649,1,25,105577,0,1,,,,1045
543650,1,25,105693,0,2,,,,1034
543651,1,25,105737,0,2,,,,1044
543652,1,25,105857,0,6,,,,1092
543653,1,25,108079,0,1,,,,1032
543654,1,25,108701,1,1,,,,2636
544382,1,26,103665,0,2,,,,2644
544383,1,26,105574,0,3,,,,1093
544384,1,26,105575,0,4,,,,1045
544385,1,26,105577,0,2,,,,1045
544386,1,26,105693,0,2,,,,1045
544387,1,26,105737,0,5,,,,1034
544388,1,26,106716,0,5,,,,1044
544389,1,26,108701,1,2,,,,1092
545141,1,27,103665,0,2,,,,1030
545142,1,27,105574,0,2,,,,2644
545143,1,27,105575,0,4,,,,1093
545144,1,27,105693,0,6,,,,1045
545145,1,27,105737,0,12,,,,1045
545146,1,27,105857,0,4,,,,1045
545147,1,27,106716,0,1,,,,1034
546026,1,28,103501,0,1,,,,1044
546027,1,28,103520,0,1,,,,1032
546028,1,28,105576,0,3,,,,2644
546029,1,28,105693,0,11,,,,1093
546030,1,28,108079,0,1,,,,1045
546031,1,28,108701,1,1,,,,1045
546782,1,28,1083518,0,2,,,,1034
546818,1,30,103501,0,7,,,,1044
546819,1,30,105576,0,3,,,,1092
546820,1,30,105693,0,2,,,,1032
546821,1,30,105857,0,2,,,,3008
546822,1,30,106716,0,2,,,,1028
546823,1,30,108701,1,2,,,,1045
547414,1,31,103501,0,5,,,,1034
547415,1,31,103665,0,3,,,,1030
547416,1,31,105576,0,2,,,,2644
547417,1,31,105693,0,3,,,,1048
547418,1,31,106716,0,7,,,,3008
547419,1,31,108079,0,1,,,,1045
547420,1,31,108698,1,2,,,,1034
548227,1,32,103501,0,2,,,,1092
548228,1,32,105576,0,1,,,,1032
548229,1,32,105693,0,3,,,,2644
548230,1,32,105857,0,2,,,,3008
548231,1,32,106716,0,3,,,,1093
548723,1,32,1083518,0,1,,,,1045
548744,1,33,103501,0,8,,,,1034
548745,1,33,103520,0,1,,,,1032
548746,1,33,105576,0,12,,,,1030
548747,1,33,105693,0,4,,,,2644
548748,1,33,105857,0,1,,,,3008
548749,1,33,106716,0,3,,,,1045
548750,1,33,108701,1,2,,,,1034
549440,1,34,103501,0,6,,,,1092
549441,1,34,103520,0,1,,,,1032
549442,1,34,103665,0,6,,,,1048
549443,1,34,105576,0,2,,,,3008
549444,1,34,105693,0,9,,,,1028
549445,1,34,105857,0,2,,,,1045
549446,1,34,106716,0,6,,,,1034
549447,1,34,108079,0,1,,,,1092
549448,1,34,108696,1,3,,,,1032
550246,1,35,103501,0,1,,,,2644
550247,1,35,105576,0,1,,,,3008
550248,1,35,105693,0,2,,,,1028
550249,1,35,106716,0,3,,,,1093
550750,1,35,1083518,0,1,,,,1045
550775,1,37,103520,0,6,,,,1034
550776,1,37,103665,0,3,,,,1092
550777,1,37,105574,0,12,,,,1032
550778,1,37,105575,0,13,,,,1030
550779,1,37,105577,0,4,,,,2636
550780,1,37,105737,0,6,,,,3008
550781,1,37,105857,0,10,,,,1045
550782,1,37,106716,0,3,,,,1034
550783,1,37,108698,1,1,,,,1032
551806,1,38,103520,0,1,,,,1048
551807,1,38,103665,0,5,,,,1028
551808,1,38,105574,0,7,,,,1093
551809,1,38,105575,0,14,,,,1045
551810,1,38,105577,0,14,,,,1045
551811,1,38,105693,0,3,,,,1045
551812,1,38,105737,0,1,,,,1044
551813,1,38,105857,0,2,,,,1092
551814,1,38,108701,1,3,,,,1032
552727,1,39,103501,0,15,,,,2644
552728,1,39,103520,0,4,,,,1028
552729,1,39,103665,0,5,,,,1093
552730,1,39,105576,0,4,,,,1045
552731,1,39,105693,0,2,,,,1045
552732,1,39,105857,0,7,,,,1045
552733,1,39,108079,0,1,,,,1034
552734,1,39,108696,1,2,,,,1044
552735,1,39,108698,1,4,,,,1092
552736,1,39,108701,1,4,,,,2644
553567,1,39,1083518,0,2,,,,3008
553605,1,40,103501,0,11,,,,1028
553606,1,40,103520,0,1,,,,1093
553607,1,40,105576,0,11,,,,1045
553608,1,40,105693,0,7,,,,1034
553609,1,40,106716,0,6,,,,1092
553610,1,40,108696,1,2,,,,1030
553611,1,40,108701,1,2,,,,2636
554251,1,40,1083518,0,2,,,,2644
554275,1,41,103665,0,6,,,,2644
554276,1,41,105574,0,6,,,,1048
554277,1,41,105575,0,4,,,,3008
554278,1,41,105577,0,4,,,,1028
554279,1,41,105693,0,3,,,,1045
554280,1,41,105857,0,2,,,,1034
554281,1,41,106716,0,1,,,,1032
554282,1,41,108701,1,1,,,,2636
555079,1,43,103501,0,2,,,,2644
555080,1,43,105576,0,4,,,,1048
555081,1,43,105857,0,1,,,,1093
555082,1,43,106716,0,4,,,,1045
555083,1,43,108696,1,2,,,,1045
555084,1,43,108701,1,1,,,,1045
555684,1,43,1083518,0,1,,,,1034
555711,1,44,103520,0,10,,,,1092
555712,1,44,103665,0,6,,,,1032
555713,1,44,105574,0,17,,,,2644
555714,1,44,105575,0,12,,,,3008
555715,1,44,105577,0,4,,,,1045
555716,1,44,105693,0,2,,,,1092
555717,1,44,105737,0,4,,,,1032
555718,1,44,105857,0,35,,,,2636
555719,1,44,106716,0,6,,,,2644
555720,1,44,108696,1,5,,,,1048
555721,1,44,108698,1,5,,,,1028
556888,1,45,103520,0,1,,,,1093
556889,1,45,103665,0,7,,,,1045
556890,1,45,105574,0,18,,,,1045
556891,1,45,105575,0,21,,,,1045
556892,1,45,105577,0,7,,,,1034
556893,1,45,105737,0,8,,,,1044
556894,1,45,105857,0,16,,,,1092
556895,1,45,108079,0,1,,,,1032
556896,1,45,108696,1,9,,,,2636
556897,1,45,108698,1,6,,,,2644
556898,1,45,108701,1,10,,,,1028
558057,1,46,103520,0,1,,,,1093
558058,1,46,103665,0,2,,,,1045
558059,1,46,105574,0,4,,,,1045
558060,1,46,105575,0,26,,,,1045
558061,1,46,105577,0,5,,,,1044
558062,1,46,105693,0,3,,,,1092
558063,1,46,105737,0,12,,,,1030
558064,1,46,105857,0,6,,,,2636
558065,1,46,106716,0,16,,,,2644
558066,1,46,108079,0,3,,,,2644
558067,1,46,108696,1,13,,,,1028
558068,1,46,108698,1,4,,,,1093
558069,1,46,108701,1,18,,,,1045
559186,1,47,103520,0,4,,,,1045
559187,1,47,105574,0,20,,,,1045
559188,1,47,105575,0,26,,,,1034
559189,1,47,105577,0,6,,,,1044
559190,1,47,105693,0,2,,,,1092
559191,1,47,105737,0,10,,,,1032
559192,1,47,105857,0,17,,,,1030
559193,1,47,106716,0,18,,,,2636
559194,1,47,108079,0,3,,,,2644
559195,1,47,108696,1,24,,,,2644
559196,1,47,108698,1,7,,,,1028
559197,1,47,108701,1,6,,,,1045
560374,1,48,103520,0,3,,,,1045
560375,1,48,103665,0,5,,,,1045
560376,1,48,105574,0,10,,,,1034
560377,1,48,105575,0,24,,,,1044
560378,1,48,105577,0,6,,,,1092
560379,1,48,105693,0,4,,,,1032
560380,1,48,105737,0,1,,,,1030
560381,1,48,105857,0,3,,,,2636
560382,1,48,106716,0,11,,,,2644
560383,1,48,108079,0,1,,,,2644
560384,1,48,108696,1,2,,,,1028
560385,1,48,108698,1,1,,,,1093
560386,1,48,108701,1,25,,,,1045
561451,1,49,103665,0,5,,,,1045
561452,1,49,105574,0,17,,,,1045
561453,1,49,105575,0,4,,,,1034
561454,1,49,105693,0,1,,,,1044
561455,1,49,105737,0,3,,,,1092
561456,1,49,105857,0,2,,,,1032
561457,1,49,106716,0,3,,,,1030
561458,1,49,108698,1,2,,,,2636
561459,1,49,108701,1,4,,,,2644
562520,1,50,103520,0,3,,,,2644
562521,1,50,103665,0,2,,,,1093
562522,1,50,105574,0,9,,,,1045
562523,1,50,105575,0,23,,,,1045
562524,1,50,105577,0,1,,,,1034
562525,1,50,105693,0,2,,,,1044
562526,1,50,105737,0,3,,,,1092
562527,1,50,105857,0,7,,,,1032
562528,1,50,106716,0,6,,,,2644
562529,1,50,108696,1,1,,,,2644
562530,1,50,108698,1,6,,,,1028
563581,1,51,103520,0,2,,,,1093
563582,1,51,103665,0,6,,,,1045
563583,1,51,105574,0,13,,,,1045
563584,1,51,105575,0,3,,,,1045
563585,1,51,105577,0,2,,,,1034
563586,1,51,105693,0,5,,,,1044
563587,1,51,105737,0,32,,,,1092
563588,1,51,105857,0,1,,,,1032
563589,1,51,106716,0,3,,,,2636
563590,1,51,108696,1,2,,,,2644
563591,1,51,108698,1,2,,,,1028
564621,1,54,103501,0,11,,,,1093
564622,1,54,103520,0,2,,,,1045
564623,1,54,105576,0,28,,,,1045
564624,1,54,105693,0,7,,,,1045
564625,1,54,105857,0,1,,,,1034
564626,1,54,106716,0,4,,,,1044
564627,1,54,108696,1,1,,,,1092
564628,1,54,108701,1,2,,,,1032
565197,1,1,103520,0,3,,,,2636
565198,1,1,103665,0,1,,,,2644
565199,1,1,105574,0,9,,,,3008
565200,1,1,105575,0,10,,,,1028
565201,1,1,105577,0,2,,,,1045
565202,1,1,105737,0,2,,,,1034
565203,1,1,105857,0,9,,,,1092
565204,1,1,106716,0,3,,,,1032
565205,1,1,108696,1,2,,,,2636
565206,1,1,108698,1,2,,,,2644
565207,1,1,108701,1,1,,,,1028
566230,1,2,103520,0,1,,,,1093
566231,1,2,103665,0,2,,,,1045
566232,1,2,105574,0,4,,,,1045
566233,1,2,105575,0,5,,,,1045
566234,1,2,105577,0,5,,,,1044
566235,1,2,105693,0,2,,,,1092
566236,1,2,105737,0,5,,,,1032
566237,1,2,105857,0,11,,,,2636
566238,1,2,106716,0,6,,,,2644
566239,1,2,108696,1,3,,,,2644
566240,1,2,108698,1,10,,,,1028
566241,1,2,108701,1,2,,,,1093
567279,1,3,103520,0,5,,,,1045
567280,1,3,103665,0,4,,,,1045
567281,1,3,105574,0,32,,,,1045
567282,1,3,105575,0,11,,,,1034
567283,1,3,105577,0,1,,,,1044
567284,1,3,105693,0,3,,,,1092
567285,1,3,105737,0,3,,,,1032
567286,1,3,105857,0,26,,,,2636
567287,1,3,106716,0,6,,,,2644
567288,1,3,108696,1,8,,,,2644
567289,1,3,108698,1,8,,,,1028
568477,1,4,103520,0,4,,,,1093
568478,1,4,103665,0,1,,,,1045
568479,1,4,105574,0,5,,,,1045
568480,1,4,105575,0,14,,,,1045
568481,1,4,105577,0,4,,,,1034
568482,1,4,105693,0,1,,,,1044
568483,1,4,105737,0,2,,,,1092
568484,1,4,105857,0,4,,,,1032
568485,1,4,106716,0,7,,,,2636
568486,1,4,108698,1,3,,,,2644
569507,1,5,103665,0,5,,,,1028
569508,1,5,105574,0,16,,,,1093
569509,1,5,105575,0,9,,,,1045
569510,1,5,105577,0,15,,,,1045
569511,1,5,105693,0,6,,,,1045
569512,1,5,105737,0,15,,,,1034
569513,1,5,105857,0,2,,,,1044
569514,1,5,106716,0,1,,,,1092
569515,1,5,108079,0,2,,,,1032
569516,1,5,108696,1,3,,,,2644
569517,1,5,108701,1,1,,,,1093
570538,1,6,103665,0,4,,,,1045
570539,1,6,105575,0,18,,,,1045
570540,1,6,105693,0,2,,,,1045
570541,1,6,105737,0,6,,,,1034
570542,1,6,105857,0,6,,,,1044
570543,1,6,106716,0,4,,,,1092
570544,1,6,108079,0,1,,,,1032
570545,1,6,108696,1,8,,,,1030
571648,1,7,103665,0,4,,,,2636
571649,1,7,105574,0,10,,,,2644
